 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22
5092,18.299,12.484,15.286,12.089,12.639,19.271,21.770,22.691,22.114,20.184,30.194,30.008,26.762,22.123,22.527,22.484,21.574,19.684,27.222,21.057,22.582,19.494
5093,18.300,12.463,15.301,12.115,12.652,19.265,21.788,22.677,22.156,20.207,30.195,30.034,26.742,22.104,22.548,22.521,21.577,19.659,27.221,21.060,22.615,19.510
5094,18.322,12.469,15.304,12.113,12.675,19.306,21.833,22.745,22.202,20.228,30.212,30.045,26.797,22.129,22.563,22.532,21.595,19.720,27.240,21.079,22.593,19.526
5095,18.309,12.483,15.261,12.126,12.669,19.246,21.788,22.670,22.186,20.165,30.191,29.993,26.763,22.111,22.533,22.508,21.571,19.643,27.200,21.041,22.580,19.499
5096,18.293,12.458,15.263,12.083,12.627,19.244,21.773,22.693,22.153,20.179,30.145,29.971,26.757,22.081,22.536,22.504,21.534,19.657,27.148,21.057,22.599,19.496
5097,18.280,12.434,15.282,12.102,12.616,19.233,21.743,22.686,22.085,20.194,30.179,29.976,26.746,22.071,22.549,22.524,21.565,19.588,27.177,21.037,22.562,19.471
5098,18.310,12.467,15.302,12.112,12.630,19.263,21.795,22.637,22.091,20.186,30.154,30.000,26.710,22.092,22.549,22.538,21.551,19.605,27.205,21.050,22.598,19.491
5099,18.298,12.473,15.233,12.074,12.627,19.258,21.752,22.659,22.106,20.143,30.158,30.015,26.726,22.078,22.525,22.516,21.532,19.604,27.186,21.044,22.590,19.490
5100,18.267,12.458,15.243,12.073,12.639,19.233,21.745,22.601,22.100,20.132,30.159,29.921,26.719,22.062,22.498,22.498,21.523,19.602,27.160,21.045,22.571,19.466
5101,18.318,12.487,15.247,12.105,12.635,19.276,21.817,22.684,22.144,20.122,30.150,30.001,26.741,22.095,22.545,22.527,21.551,19.636,27.176,21.045,22.586,19.497
5102,18.318,12.481,15.310,12.086,12.644,19.299,21.811,22.675,22.138,20.186,30.214,30.023,26.762,22.113,22.590,22.545,21.560,19.636,27.208,21.065,22.599,19.517
5103,18.304,12.487,15.283,12.113,12.664,19.277,21.795,22.664,22.121,20.192,30.177,29.994,26.752,22.072,22.543,22.533,21.537,19.654,27.240,21.072,22.552,19.499
5104,18.314,12.451,15.313,12.108,12.653,19.280,21.792,22.647,22.131,20.156,30.154,29.972,26.770,22.103,22.546,22.538,21.528,19.643,27.220,21.068,22.602,19.491
5105,18.315,12.469,15.265,12.123,12.653,19.276,21.792,22.639,22.120,20.168,30.199,30.020,26.776,22.109,22.572,22.532,21.570,19.649,27.210,21.079,22.629,19.516
5106,18.299,12.449,15.252,12.111,12.647,19.282,21.776,22.658,22.119,20.162,30.155,30.031,26.760,22.107,22.555,22.530,21.541,19.668,27.205,21.020,22.623,19.490
5107,18.295,12.475,15.265,12.110,12.662,19.302,21.801,22.685,22.132,20.170,30.176,30.025,26.767,22.090,22.521,22.499,21.539,19.654,27.201,21.036,22.602,19.511
5108,18.318,12.483,15.261,12.110,12.672,19.300,21.833,22.659,22.165,20.168,30.207,30.006,26.775,22.095,22.527,22.561,21.582,19.658,27.218,21.036,22.628,19.516
5109,18.321,12.480,15.277,12.095,12.665,19.302,21.805,22.694,22.140,20.228,30.175,30.019,26.797,22.115,22.531,22.528,21.537,19.654,27.226,21.072,22.581,19.524
5110,18.310,12.471,15.299,12.097,12.631,19.278,21.807,22.703,22.138,20.157,30.182,30.028,26.762,22.092,22.536,22.500,21.556,19.625,27.180,21.103,22.562,19.493
5111,18.322,12.449,15.283,12.113,12.662,19.297,21.803,22.629,22.179,20.196,30.202,30.001,26.767,22.085,22.553,22.517,21.546,19.661,27.189,21.069,22.569,19.508
5112,18.302,12.448,15.298,12.127,12.649,19.267,21.801,22.674,22.165,20.196,30.189,30.017,26.767,22.100,22.558,22.534,21.538,19.671,27.193,21.079,22.571,19.509
5113,18.307,12.504,15.330,12.088,12.612,19.281,21.766,22.681,22.171,20.172,30.186,30.046,26.752,22.104,22.552,22.534,21.570,19.633,27.176,21.044,22.574,19.508
5114,18.300,12.482,15.300,12.100,12.646,19.293,21.809,22.646,22.180,20.198,30.199,30.024,26.789,22.102,22.556,22.523,21.573,19.667,27.233,21.060,22.577,19.505
5115,18.307,12.468,15.303,12.097,12.637,19.271,21.800,22.637,22.121,20.179,30.142,29.975,26.752,22.068,22.558,22.552,21.529,19.632,27.160,21.026,22.559,19.490
5116,18.296,12.422,15.294,12.085,12.612,19.257,21.795,22.651,22.165,20.158,30.151,29.963,26.742,22.046,22.541,22.504,21.541,19.632,27.197,21.060,22.535,19.471
5117,18.313,12.474,15.330,12.108,12.626,19.217,21.770,22.654,22.157,20.203,30.151,29.936,26.762,22.065,22.520,22.503,21.531,19.605,27.163,21.036,22.534,19.486
5118,18.312,12.480,15.360,12.100,12.663,19.251,21.783,22.651,22.165,20.211,30.138,29.950,26.731,22.096,22.511,22.477,21.537,19.631,27.134,21.031,22.547,19.479
5119,18.315,12.444,15.300,12.105,12.642,19.266,21.810,22.681,22.199,20.204,30.162,29.966,26.784,22.058,22.519,22.544,21.543,19.635,27.177,21.045,22.556,19.498
5120,18.309,12.474,15.296,12.100,12.638,19.259,21.837,22.693,22.183,20.202,30.167,30.011,26.752,22.075,22.516,22.532,21.554,19.654,27.128,21.059,22.549,19.502
5121,18.314,12.492,15.306,12.118,12.661,19.282,21.794,22.726,22.212,20.211,30.183,30.013,26.763,22.086,22.546,22.528,21.559,19.647,27.145,21.085,22.560,19.504
5122,18.287,12.453,15.290,12.091,12.644,19.237,21.753,22.654,22.200,20.186,30.150,29.958,26.745,22.039,22.515,22.511,21.544,19.629,27.152,21.040,22.534,19.477
5123,18.305,12.438,15.300,12.104,12.656,19.253,21.784,22.645,22.203,20.213,30.111,29.927,26.751,22.054,22.515,22.508,21.532,19.610,27.163,21.044,22.539,19.485
5124,18.290,12.474,15.283,12.089,12.641,19.212,21.782,22.648,22.186,20.161,30.145,29.976,26.731,22.059,22.506,22.515,21.509,19.641,27.126,21.025,22.511,19.472
5125,18.311,12.465,15.266,12.092,12.619,19.268,21.783,22.663,22.223,20.209,30.155,30.021,26.752,22.071,22.527,22.521,21.557,19.634,27.172,21.021,22.546,19.489
5126,18.290,12.489,15.284,12.118,12.656,19.262,21.794,22.629,22.171,20.179,30.191,29.942,26.746,22.087,22.643,22.531,21.559,19.617,27.178,21.055,22.788,19.493
5127,18.315,12.459,15.282,12.093,12.654,19.286,21.804,22.684,22.214,20.222,30.144,29.992,26.767,22.121,22.621,22.586,21.554,19.648,27.183,21.050,22.748,19.509
5128,18.314,12.504,15.306,12.104,12.655,19.297,21.788,22.696,22.209,20.204,30.186,30.013,26.781,22.091,22.604,22.554,21.593,19.647,27.231,21.124,22.645,19.510
5129,18.299,12.463,15.302,12.118,12.667,19.258,21.789,22.668,22.199,20.204,30.141,29.973,26.756,22.081,22.536,22.503,21.563,19.669,27.152,21.049,22.591,19.495
5130,18.324,12.472,15.269,12.123,12.661,19.270,21.830,22.654,22.227,20.222,30.188,30.015,26.770,22.097,22.568,22.518,21.539,19.646,27.191,21.066,22.578,19.518
5131,18.327,12.519,15.295,12.118,12.681,19.282,21.814,22.681,22.244,20.214,30.185,30.005,26.789,22.110,22.536,22.543,21.563,19.650,27.206,21.068,22.567,19.522
5132,18.326,12.486,15.277,12.123,12.651,19.272,21.797,22.673,22.249,20.228,30.160,29.993,26.768,22.081,22.554,22.518,21.559,19.654,27.165,21.086,22.560,19.513
5133,18.292,12.491,15.298,12.124,12.676,19.265,21.781,22.652,22.196,20.211,30.154,30.021,26.763,22.074,22.532,22.526,21.572,19.646,27.126,21.017,22.557,19.505
5134,18.286,12.458,15.215,12.121,12.647,19.229,21.782,22.676,22.196,20.206,30.095,29.951,26.745,22.079,22.519,22.489,21.552,19.625,27.184,21.002,22.549,19.493
5135,18.307,12.472,15.240,12.095,12.645,19.332,21.782,22.669,22.235,20.212,30.152,29.954,26.745,22.094,22.519,22.527,21.534,19.629,27.157,21.035,22.520,19.498
5136,18.306,12.520,15.251,12.076,12.649,19.332,21.809,22.701,22.248,20.189,30.155,29.969,26.739,22.089,22.541,22.514,21.527,19.635,27.188,21.014,22.541,19.503
5137,18.297,12.488,15.305,12.073,12.644,19.336,21.774,22.654,22.239,20.189,30.129,29.962,26.745,22.121,22.539,22.526,21.562,19.635,27.211,21.081,22.564,19.499
5138,18.314,12.498,15.272,12.118,12.650,19.368,21.790,22.672,22.229,20.226,30.184,30.020,26.784,22.130,22.548,22.563,21.566,19.629,27.205,21.049,22.567,19.511
5139,18.323,12.497,15.308,12.135,12.664,19.413,21.851,22.731,22.315,20.216,30.201,30.016,26.790,22.142,22.592,22.565,21.594,19.682,27.237,21.044,22.586,19.534
5140,18.331,12.519,15.267,12.118,12.679,19.346,21.789,22.717,22.258,20.227,30.148,29.982,26.794,22.127,22.568,22.558,21.587,19.634,27.240,21.054,22.557,19.526
5141,18.345,12.510,15.306,12.128,12.680,19.364,21.811,22.696,22.255,20.198,30.216,30.008,26.760,22.105,22.559,22.544,21.583,19.655,27.181,21.094,22.558,19.527
5142,18.316,12.438,15.229,12.119,12.659,19.321,21.802,22.679,22.184,20.194,30.139,29.947,26.752,22.074,22.539,22.522,21.557,19.616,27.188,21.034,22.538,19.505
5143,18.350,12.514,15.306,12.107,12.693,19.338,21.813,22.717,22.264,20.237,30.211,30.011,26.791,22.131,22.557,22.603,21.574,19.663,27.183,21.104,22.569,19.538
5144,18.339,12.477,15.237,12.097,12.635,19.283,21.817,22.651,22.245,20.233,30.178,30.016,26.776,22.126,22.550,22.538,21.542,19.663,27.163,21.039,22.549,19.515
5145,18.330,12.499,15.250,12.134,12.644,19.319,21.800,22.706,22.241,20.207,30.175,30.019,26.782,22.116,22.555,22.480,21.553,19.671,27.190,21.055,22.547,19.519
5146,18.289,12.468,15.263,12.103,12.643,19.274,21.764,22.674,22.235,20.187,30.161,29.943,26.754,22.081,22.531,22.521,21.545,19.654,27.149,21.075,22.542,19.506
5147,18.317,12.534,15.279,12.120,12.652,19.313,21.778,22.655,22.258,20.209,30.194,30.015,26.764,22.094,22.551,22.522,21.599,19.692,27.129,21.068,22.544,19.517
5148,18.320,12.484,15.222,12.099,12.661,19.300,21.786,22.668,22.217,20.177,30.171,29.981,26.760,22.096,22.565,22.553,21.552,19.681,27.132,21.048,22.539,19.505
5149,18.297,12.486,15.266,12.111,12.641,19.289,21.789,22.678,22.216,20.183,30.143,29.962,26.757,22.096,22.531,22.539,21.559,19.677,27.201,21.021,22.535,19.499
5150,18.294,12.480,15.246,12.117,12.647,19.291,21.787,22.627,22.192,20.194,30.153,29.952,26.749,22.056,22.537,22.539,21.551,19.665,27.189,21.033,22.536,19.493
5151,18.292,12.471,15.229,12.111,12.654,19.294,21.771,22.690,22.177,20.173,30.128,29.915,26.743,22.045,22.528,22.492,21.511,19.636,27.108,21.007,22.539,19.487
5152,18.306,12.501,15.275,12.077,12.646,19.280,21.782,22.664,22.152,20.173,30.160,29.980,26.733,22.066,22.540,22.511,21.542,19.657,27.125,21.010,22.548,19.495
5153,18.301,12.497,15.275,12.102,12.696,19.284,21.785,22.716,22.229,20.214,30.145,29.955,26.762,22.089,22.536,22.545,21.548,19.699,27.215,21.048,22.581,19.503
5154,18.302,12.473,15.260,12.113,12.664,19.276,21.824,22.663,22.225,20.185,30.140,29.985,26.750,22.073,22.569,22.531,21.532,19.688,27.164,21.029,22.565,19.503
5155,18.338,12.501,15.268,12.110,12.688,19.307,21.811,22.716,22.229,20.206,30.196,30.007,26.774,22.128,22.557,22.549,21.563,19.678,27.181,21.048,22.556,19.518
5156,18.330,12.465,15.272,12.094,12.661,19.274,21.787,22.683,22.199,20.216,30.184,29.979,26.755,22.079,22.545,22.534,21.575,19.676,27.161,21.077,22.547,19.502
5157,18.294,12.501,15.205,12.095,12.624,19.223,21.786,22.682,22.242,20.192,30.127,29.955,26.746,22.067,22.516,22.476,21.549,19.669,27.119,21.031,22.516,19.482
5158,18.300,12.465,15.239,12.073,12.615,19.237,21.766,22.658,22.158,20.186,30.119,29.935,26.717,22.064,22.506,22.500,21.501,19.662,27.115,21.057,22.516,19.476
5159,18.324,12.504,15.280,12.102,12.655,19.259,21.794,22.723,22.221,20.189,30.175,29.997,26.775,22.088,22.544,22.562,21.544,19.679,27.181,21.105,22.567,19.508
5160,18.306,12.505,15.222,12.121,12.676,19.244,21.802,22.689,22.209,20.196,30.140,29.975,26.742,22.097,22.542,22.536,21.529,19.691,27.139,21.064,22.563,19.499
5161,18.300,12.466,15.239,12.108,12.651,19.263,21.772,22.683,22.212,20.178,30.172,29.958,26.735,22.059,22.565,22.519,21.540,19.668,27.141,21.075,22.558,19.492
5162,18.311,12.515,15.257,12.118,12.676,19.259,21.802,22.706,22.249,20.247,30.164,29.982,26.781,22.083,22.554,22.556,21.549,19.689,27.146,21.050,22.565,19.507
5163,18.303,12.509,15.264,12.133,12.681,19.290,21.781,22.691,22.224,20.208,30.144,29.969,26.766,22.092,22.532,22.558,21.515,19.655,27.148,21.030,22.541,19.499
5164,18.297,12.482,15.229,12.087,12.634,19.239,21.773,22.675,22.233,20.215,30.153,29.985,26.732,22.051,22.526,22.473,21.515,19.644,27.072,21.035,22.531,19.481
5165,18.287,12.472,15.247,12.079,12.659,19.243,21.773,22.650,22.222,20.207,30.146,29.976,26.748,22.081,22.516,22.493,21.499,19.656,27.142,21.027,22.527,19.489
5166,18.292,12.457,15.234,12.087,12.642,19.248,21.811,22.656,22.183,20.222,30.158,29.961,26.738,22.103,22.492,22.532,21.519,19.696,27.093,21.022,22.520,19.498
5167,18.326,12.508,15.302,12.102,12.651,19.272,21.781,22.676,22.191,20.225,30.180,30.002,26.760,22.087,22.528,22.551,21.571,19.687,27.120,21.050,22.541,19.509
5168,18.312,12.484,15.279,12.071,12.634,19.274,21.781,22.597,22.159,20.212,30.121,29.952,26.733,22.055,22.518,22.524,21.516,19.678,27.114,21.019,22.535,19.486
5169,18.281,12.463,15.277,12.055,12.616,19.246,21.736,22.618,22.175,20.179,30.106,29.912,26.694,22.049,22.496,22.489,21.510,19.659,27.102,21.026,22.488,19.472
5170,18.277,12.423,15.271,12.101,12.622,19.213,21.742,22.633,22.127,20.174,30.075,29.866,26.685,22.045,22.494,22.466,21.502,19.632,27.073,20.989,22.495,19.462
5171,18.288,12.427,15.288,12.088,12.651,19.239,21.739,22.607,22.196,20.154,30.070,29.905,26.708,22.052,22.494,22.501,21.517,19.627,27.063,21.008,22.514,19.463
5172,18.309,12.488,15.308,12.089,12.615,19.252,21.763,22.645,22.150,20.156,30.098,29.933,26.709,22.075,22.495,22.472,21.509,19.655,27.108,21.028,22.504,19.477
5173,18.284,12.474,15.298,12.073,12.627,19.274,21.749,22.644,22.233,20.171,30.099,29.924,26.732,22.066,22.502,22.498,21.512,19.654,27.057,21.012,22.523,19.472
5174,18.290,12.454,15.223,12.079,12.642,19.264,21.770,22.659,22.190,20.171,30.135,29.936,26.714,22.028,22.514,22.509,21.520,19.670,27.055,21.020,22.528,19.465
5175,18.276,12.458,15.217,12.093,12.632,19.242,21.771,22.610,22.152,20.181,30.097,29.932,26.711,22.056,22.501,22.486,21.510,19.660,27.096,21.034,22.535,19.459
5176,18.294,12.400,15.226,12.054,12.614,19.256,21.744,22.644,22.169,20.150,30.100,29.929,26.692,22.018,22.499,22.495,21.491,19.641,27.074,21.005,22.495,19.464
5177,18.317,12.457,15.243,12.105,12.656,19.261,21.765,22.615,22.237,20.169,30.122,29.926,26.753,22.032,22.506,22.482,21.510,19.678,27.116,21.031,22.526,19.483
5178,18.294,12.460,15.246,12.084,12.656,19.251,21.776,22.667,22.148,20.161,30.105,29.947,26.717,22.039,22.509,22.501,21.488,19.621,27.076,21.009,22.519,19.478
5179,18.270,12.459,15.266,12.094,12.639,19.230,21.748,22.652,22.173,20.146,30.089,29.871,26.677,22.004,22.467,22.476,21.462,19.650,27.075,20.998,22.492,19.457
5180,18.282,12.472,15.274,12.094,12.599,19.252,21.765,22.623,22.132,20.148,30.104,29.901,26.685,22.047,22.502,22.464,21.509,19.644,27.056,20.963,22.468,19.454
5181,18.275,12.455,15.270,12.036,12.594,19.217,21.723,22.595,22.162,20.114,30.099,29.890,26.695,21.997,22.503,22.476,21.517,19.593,27.022,20.965,22.467,19.440
5182,18.287,12.432,15.250,12.074,12.632,19.206,21.752,22.610,22.147,20.117,30.080,29.902,26.695,22.022,22.469,22.493,21.482,19.589,27.061,21.017,22.506,19.441
5183,18.262,12.448,15.193,12.051,12.621,19.235,21.745,22.603,22.146,20.119,30.096,29.900,26.671,21.997,22.472,22.447,21.466,19.617,27.015,20.966,22.468,19.436
5184,18.233,12.412,15.213,12.063,12.610,19.203,21.688,22.584,22.125,20.093,30.031,29.863,26.653,21.993,22.438,22.448,21.469,19.601,26.996,20.964,22.457,19.421
5185,18.240,12.418,15.215,12.061,12.615,19.189,21.693,22.590,22.115,20.136,30.023,29.888,26.625,21.994,22.408,22.450,21.473,19.586,26.988,20.965,22.443,19.417
5186,18.241,12.416,15.233,12.063,12.624,19.181,21.692,22.558,22.136,20.129,30.056,29.859,26.651,21.988,22.431,22.438,21.457,19.599,26.978,20.972,22.441,19.420
5187,18.256,12.461,15.244,12.068,12.608,19.213,21.712,22.588,22.158,20.108,30.073,29.886,26.671,22.005,22.443,22.430,21.454,19.607,27.037,21.017,22.478,19.430
5188,18.225,12.428,15.208,12.018,12.588,19.205,21.727,22.610,22.131,20.119,30.008,29.869,26.619,21.980,22.452,22.427,21.440,19.537,26.962,20.944,22.451,19.413
5189,18.224,12.438,15.242,12.038,12.566,19.199,21.676,22.589,22.126,20.094,30.038,29.831,26.644,21.993,22.422,22.422,21.424,19.577,26.985,20.971,22.411,19.412
5190,18.235,12.404,15.221,12.027,12.571,19.173,21.684,22.592,22.132,20.088,29.972,29.884,26.649,21.971,22.420,22.395,21.434,19.607,26.932,20.956,22.461,19.405
5191,18.206,12.411,15.202,12.022,12.550,19.156,21.662,22.539,22.074,20.032,29.970,29.797,26.593,21.944,22.389,22.389,21.423,19.547,26.910,20.921,22.406,19.377
5192,18.200,12.414,15.199,12.040,12.558,19.148,21.690,22.544,22.116,20.093,29.945,29.789,26.574,21.952,22.405,22.409,21.423,19.509,26.927,20.932,22.370,19.382
5193,18.203,12.423,15.206,12.032,12.573,19.154,21.665,22.536,22.127,20.129,29.955,29.818,26.600,21.974,22.417,22.367,21.439,19.563,26.962,20.950,22.398,19.392
5194,18.211,12.428,15.212,12.053,12.557,19.162,21.657,22.547,22.087,20.077,29.985,29.811,26.626,21.951,22.439,22.424,21.452,19.563,26.970,20.939,22.412,19.405
5195,18.214,12.444,15.232,12.043,12.550,19.168,21.691,22.544,22.126,20.106,29.979,29.788,26.604,21.973,22.374,22.364,21.420,19.557,26.964,20.928,22.406,19.392
5196,18.174,12.392,15.221,12.015,12.538,19.110,21.629,22.498,22.088,20.042,29.942,29.781,26.571,21.957,22.383,22.378,21.407,19.505,26.913,20.917,22.365,19.373
5197,18.150,12.395,15.168,11.973,12.556,19.096,21.597,22.482,22.039,20.037,29.931,29.760,26.560,21.914,22.376,22.371,21.388,19.482,26.894,20.902,22.373,19.358
5198,18.178,12.378,15.176,11.983,12.528,19.142,21.596,22.515,22.018,20.058,29.947,29.759,26.576,21.962,22.381,22.377,21.396,19.515,26.970,20.941,22.385,19.358
5199,18.190,12.417,15.180,12.001,12.552,19.119,21.621,22.485,22.075,20.045,29.939,29.769,26.552,21.912,22.379,22.363,21.401,19.517,26.931,20.898,22.382,19.357
5200,18.134,12.332,15.148,11.980,12.520,19.085,21.561,22.467,22.018,20.010,29.899,29.689,26.503,21.881,22.320,22.338,21.349,19.496,26.895,20.867,22.341,19.317
5201,18.134,12.345,15.165,11.949,12.495,19.075,21.605,22.453,21.998,19.978,29.888,29.729,26.502,21.898,22.336,22.340,21.348,19.486,26.857,20.847,22.354,19.317
5202,18.134,12.324,15.157,11.964,12.487,19.044,21.570,22.430,22.014,20.042,29.942,29.764,26.530,21.903,22.347,22.351,21.370,19.477,26.891,20.893,22.341,19.328
5203,18.087,12.311,15.125,11.907,12.459,19.028,21.549,22.422,21.971,19.962,29.850,29.672,26.483,21.826,22.294,22.337,21.361,19.431,26.826,20.854,22.307,19.290
5204,18.062,12.261,15.069,11.897,12.430,18.984,21.491,22.359,21.918,19.944,29.816,29.635,26.398,21.832,22.250,22.239,21.256,19.411,26.789,20.832,22.276,19.255
5205,18.042,12.290,15.108,11.919,12.482,18.986,21.518,22.346,21.917,19.992,29.889,29.656,26.447,21.816,22.288,22.274,21.328,19.423,26.767,20.839,22.295,19.274
5206,18.030,12.272,15.092,11.890,12.433,19.009,21.533,22.363,21.895,19.961,29.869,29.657,26.429,21.822,22.259,22.274,21.318,19.404,26.773,20.839,22.275,19.261
5207,18.006,12.249,15.073,11.864,12.432,18.993,21.462,22.333,21.888,19.913,29.776,29.623,26.402,21.781,22.226,22.228,21.259,19.373,26.740,20.784,22.248,19.228
5208,17.985,12.228,15.025,11.860,12.376,18.969,21.440,22.335,21.845,19.892,29.764,29.587,26.353,21.742,22.199,22.203,21.248,19.351,26.671,20.794,22.223,19.205
5209,17.971,12.204,15.075,11.868,12.404,18.953,21.440,22.291,21.873,19.872,29.741,29.574,26.346,21.723,22.182,22.215,21.204,19.321,26.725,20.810,22.220,19.200
5210,17.976,12.246,15.060,11.859,12.378,18.925,21.472,22.351,21.881,19.876,29.752,29.572,26.372,21.774,22.215,22.204,21.228,19.346,26.671,20.819,22.212,19.200
5211,18.001,12.219,15.073,11.835,12.391,18.941,21.469,22.316,21.835,19.893,29.765,29.591,26.361,21.744,22.216,22.216,21.248,19.344,26.720,20.784,22.225,19.217
5212,17.996,12.265,15.056,11.848,12.371,18.961,21.458,22.314,21.873,19.933,29.776,29.622,26.343,21.755,22.205,22.215,21.215,19.337,26.674,20.777,22.235,19.207
5213,17.970,12.217,15.025,11.877,12.408,18.944,21.454,22.313,21.813,19.907,29.767,29.602,26.353,21.745,22.194,22.214,21.229,19.330,26.655,20.779,22.222,19.204
5214,17.972,12.244,15.071,11.851,12.405,18.938,21.445,22.304,21.868,19.913,29.785,29.549,26.360,21.759,22.208,22.230,21.236,19.318,26.670,20.777,22.216,19.202
5215,18.000,12.216,15.052,11.837,12.389,18.933,21.448,22.255,21.827,19.897,29.747,29.568,26.357,21.729,22.217,22.221,21.201,19.321,26.657,20.777,22.226,19.209
5216,17.989,12.232,15.063,11.875,12.405,18.929,21.443,22.287,21.852,19.904,29.755,29.552,26.374,21.749,22.182,22.210,21.178,19.312,26.637,20.757,22.226,19.192
5217,17.993,12.222,15.060,11.862,12.405,18.900,21.427,22.282,21.847,19.901,29.753,29.558,26.328,21.721,22.209,22.211,21.196,19.319,26.642,20.747,22.216,19.192
5218,18.017,12.244,15.100,11.889,12.412,18.946,21.453,22.266,21.855,19.908,29.764,29.608,26.352,21.751,22.186,22.244,21.229,19.323,26.673,20.832,22.226,19.214
5219,18.034,12.268,15.123,11.906,12.437,18.988,21.513,22.341,21.914,19.916,29.788,29.674,26.407,21.813,22.228,22.290,21.268,19.365,26.753,20.825,22.272,19.249
5220,17.998,12.255,15.071,11.885,12.421,18.951,21.468,22.312,21.901,19.883,29.759,29.603,26.358,21.777,22.210,22.233,21.232,19.361,26.673,20.799,22.236,19.227
5221,18.050,12.271,15.110,11.903,12.455,18.994,21.526,22.384,21.921,19.956,29.781,29.649,26.386,21.794,22.264,22.252,21.282,19.375,26.718,20.831,22.259,19.257
5222,18.018,12.225,15.087,11.872,12.415,18.996,21.510,22.349,21.900,19.938,29.793,29.630,26.406,21.765,22.208,22.228,21.249,19.356,26.665,20.821,22.251,19.241
5223,18.038,12.223,15.079,11.919,12.424,18.933,21.497,22.307,21.894,19.921,29.789,29.629,26.393,21.766,22.196,22.194,21.239,19.341,26.680,20.790,22.219,19.228
