Time(s),AnalogIn-1,AnalogIn-2,AnalogIn-3,AnalogIn-4,Sequence,TTL-1,TTL-2,TTL-3,TTL-4,AnalogOut-1,AnalogOut-2,AnalogOut-3,AnalogOut-4
5.16834,1.44566,0.0903348,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
5.17103,1.44566,0.0721763,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.17372,1.44566,0.0555437,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.1764,1.44566,0.0437941,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.17908,1.44566,0.0627155,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.18177,1.44566,0.0743126,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.18446,1.44566,0.0862148,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.18715,1.44566,0.0747703,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.18983,1.44566,0.0563066,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.19252,1.44566,0.0456252,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
5.19521,1.44566,0.0607318,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.19789,1.44566,0.0744652,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.20057,1.44566,0.0877407,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.20326,1.44566,0.0842311,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.20595,1.44566,0.0531022,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.20864,1.44566,0.0434889,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.21132,1.44566,0.0564592,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.21401,1.44566,0.0691244,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.2167,1.44566,0.0914029,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.21938,1.44566,0.0845363,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.22206,1.44566,0.0624104,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.22475,1.44566,0.0500504,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.22744,1.44566,0.0515763,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.23013,1.44566,0.0663778,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.23281,1.44566,0.081637,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.2355,1.44566,0.0885037,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
5.23819,1.44566,0.0642415,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.24087,1.44566,0.0473037,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.24355,1.44566,0.0466933,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.24624,1.44566,0.0648518,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.24893,1.44566,0.0785852,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.25162,1.44566,0.0968963,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.2543,1.44566,0.0683615,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.25699,1.44566,0.0534074,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.25968,1.44566,0.0459304,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.26236,1.44566,0.0581378,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.26504,1.44566,0.0703452,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.26773,1.44566,0.0907926,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.27042,1.44566,0.0738548,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.27311,1.44566,0.0512711,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.27579,1.44566,0.0509659,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.27848,1.44566,0.0553911,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.28117,1.44566,0.0698874,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.28385,1.44566,0.0877407,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.28653,1.44566,0.081637,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.28922,1.44566,0.0599689,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.29191,1.44566,0.0479141,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.2946,1.44566,0.0538652,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.29728,1.44566,0.0726341,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.29997,1.44566,0.0837733,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.30266,1.44566,0.0846889,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.30534,1.44566,0.065157,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.30802,1.44581,0.0524918,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
5.31071,1.44566,0.0508133,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.3134,1.44566,0.0697348,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
5.31609,1.44566,0.0839259,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.31877,1.44566,0.0871303,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.32146,1.44566,0.0706503,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.32415,1.44566,0.0471511,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.32683,1.44566,0.0448622,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.32951,1.44566,0.0654622,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.3322,1.44566,0.0770592,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.33489,1.44566,0.09888,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.33758,1.44566,0.069277,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.34026,1.44566,0.052797,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
5.34295,1.44566,0.0424207,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.34564,1.44566,0.0584429,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.34832,1.44566,0.0746178,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.351,1.44566,0.0834681,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.35369,1.44566,0.0762963,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.35638,1.44566,0.0630207,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.35907,1.44566,0.0450148,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.36175,1.44566,0.0564592,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.36444,1.44566,0.0721763,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
5.36713,1.44566,0.0912503,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.36981,1.44566,0.0799585,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.37249,1.44566,0.0616474,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.37518,1.44566,0.0495926,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.37787,1.44566,0.0495926,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
5.38056,1.44566,0.0711081,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.38324,1.44566,0.0837733,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.38593,1.44566,0.0825526,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.38862,1.44566,0.0662252,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.3913,1.44566,0.0508133,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.39398,1.44566,0.0482192,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.39667,1.44566,0.0585955,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.39936,1.44566,0.0798059,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
5.40205,1.44566,0.0888089,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.40473,1.44566,0.0656148,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.40742,1.44566,0.0520341,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.41011,1.44566,0.0425733,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.41279,1.44566,0.0628681,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.41547,1.44566,0.0787378,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.41816,1.44566,0.0938444,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.42085,1.44566,0.0721763,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.42354,1.44566,0.0534074,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.42622,1.44566,0.0477615,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.42891,1.44566,0.0625629,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.4316,1.44566,0.0743126,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.43428,1.44566,0.0892666,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.43696,1.44566,0.0730918,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.43965,1.44566,0.0624104,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.44234,1.44566,0.0454726,2.49931,2.49886,1,0,0,0,0,0,0,0,0,
5.44503,1.44566,0.0566118,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.44771,1.44566,0.0708029,2.49931,2.49886,1,0,0,0,0,0,0,0,0,
5.4504,1.44566,0.0909452,2.49931,2.49886,1,0,0,0,0,0,0,0,0,
5.45309,1.44566,0.0793481,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
5.45577,1.44566,0.0636311,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
5.45845,1.44566,0.0508133,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.46114,1.44566,0.0469985,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.46383,1.44566,0.0671407,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.46652,1.44566,0.0871303,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.4692,1.44566,0.0856044,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.47189,1.44566,0.0605792,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.47458,1.44566,0.0538652,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.47726,1.44566,0.0540178,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
5.47994,1.44566,0.0646992,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
5.48263,1.44566,0.0819422,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
5.48532,1.44566,0.0901822,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.48801,1.44566,0.0691244,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.49069,1.44566,0.0518815,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.49338,1.44566,0.0430311,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.49607,1.44566,0.0607318,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.49875,1.44566,0.0773644,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.50143,1.44566,0.0967437,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.50412,1.44566,0.07416,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.50681,1.44566,0.0523392,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.5095,1.44566,0.0421155,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.51218,1.44566,0.0550859,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.51487,1.44566,0.0758385,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.51756,1.44566,0.0845363,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.52024,1.44566,0.0772118,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.52292,1.44566,0.0602741,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.52561,1.44566,0.0471511,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.5283,1.44566,0.0601215,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.53099,1.44566,0.0721763,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.53367,1.44566,0.0889615,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.53636,1.44566,0.0811792,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.53905,1.44566,0.0596637,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.54173,1.44566,0.0479141,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.54441,1.44566,0.0540178,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.5471,1.44566,0.0714133,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.54979,1.44566,0.0824,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.55248,1.44566,0.0862148,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.55516,1.44566,0.0685141,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.55785,1.44566,0.0541704,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.56054,1.44566,0.0515763,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.56322,1.44566,0.0648518,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.5659,1.44566,0.081637,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.56859,1.44566,0.0926237,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.57128,1.44566,0.065157,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.57397,1.44566,0.0544755,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.57665,1.44566,0.0468459,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.57934,1.44566,0.0627155,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.58203,1.44566,0.0796533,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.58471,1.44566,0.093234,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.58739,1.44566,0.0721763,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.59008,1.44566,0.0534074,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.59277,1.44566,0.0474563,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.59546,1.44566,0.0627155,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.59814,1.44566,0.0810266,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.60083,1.44566,0.0871303,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.60352,1.44566,0.0729392,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.6062,1.44566,0.0566118,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.60888,1.44566,0.0474563,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
5.61157,1.44566,0.0521867,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
5.61426,1.44566,0.0701926,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.61695,1.44566,0.0866726,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.61963,1.44566,0.0793481,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
5.62232,1.44566,0.0601215,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
5.62501,1.44566,0.0495926,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
5.62769,1.44566,0.0436415,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.63037,1.44566,0.0685141,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.63306,1.44566,0.0785852,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.63575,1.44566,0.0871303,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.63844,1.44566,0.0677511,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.64112,1.44566,0.0476089,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.64381,1.44566,0.0497452,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.6465,1.44566,0.0633259,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.64918,1.44566,0.0856044,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.65186,1.44566,0.0907926,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.65455,1.44566,0.0697348,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.65724,1.44566,0.0495926,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.65993,1.44566,0.0436415,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.66261,1.44566,0.0627155,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.6653,1.44566,0.0746178,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.66799,1.44566,0.0976592,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.67067,1.44566,0.0744652,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.67335,1.44566,0.0544755,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.67604,1.44566,0.0482192,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.67873,1.44566,0.0575274,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.68142,1.44566,0.0703452,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.6841,1.44566,0.0848415,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.68679,1.44566,0.0787378,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.68948,1.44566,0.0618,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.69216,1.44566,0.0469985,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.69484,1.44566,0.0524918,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.69753,1.44566,0.0714133,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.70022,1.44566,0.0914029,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.70291,1.44566,0.0813318,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.70559,1.44566,0.0619526,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.70828,1.44566,0.0518815,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.71096,1.44566,0.0547807,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.71365,1.44566,0.0682089,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.71633,1.44566,0.0811792,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.71902,1.44566,0.0872829,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.72171,1.44566,0.0694296,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.7244,1.44566,0.04944,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.72708,1.44566,0.0480667,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.72977,1.44566,0.0654622,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.73246,1.44566,0.0764489,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.73514,1.44566,0.0924711,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.73782,1.44566,0.0762963,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.74051,1.44566,0.0511185,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.7432,1.44566,0.0410474,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.74589,1.44566,0.0616474,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.74857,1.44566,0.0790429,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.75126,1.44566,0.09888,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.75394,1.44566,0.0767541,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.75663,1.44566,0.0578326,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.75931,1.44566,0.0473037,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.762,1.44566,0.0618,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
5.76469,1.44566,0.0703452,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
5.76738,1.44566,0.0892666,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
5.77006,1.44566,0.0807215,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.77275,1.44566,0.0578326,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
5.77544,1.44566,0.04532,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.77812,1.44566,0.0546281,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.7808,1.44566,0.0737022,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.78349,1.44566,0.0892666,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.78618,1.44566,0.0830103,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.78887,1.44566,0.0631733,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.79155,1.44566,0.0492874,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.79424,1.44566,0.0491348,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.79692,1.44566,0.0642415,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.79961,1.44566,0.0810266,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.80229,1.44566,0.0877407,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.80498,1.44566,0.0675985,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.80767,1.44566,0.0482192,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.81036,1.44566,0.0503555,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.81304,1.44566,0.0613422,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.81573,1.44566,0.0831629,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.81841,1.44566,0.0929289,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.8211,1.44566,0.0749229,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.82378,1.44566,0.0523392,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.82647,1.44566,0.0477615,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.82916,1.44566,0.0566118,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.83185,1.44566,0.0740074,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.83453,1.44566,0.0910978,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.83722,1.44566,0.077517,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.8399,1.44566,0.0604266,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.84259,1.44566,0.0476089,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.84527,1.44566,0.0544755,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.84796,1.44566,0.0766015,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.85065,1.44566,0.0901822,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.85334,1.44566,0.0740074,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.85602,1.44566,0.0547807,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.85871,1.44566,0.0473037,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.86139,1.44566,0.0534074,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
5.86408,1.44566,0.0712607,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.86676,1.44566,0.0923185,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.86945,1.44566,0.0834681,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.87214,1.44566,0.0630207,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.87483,1.44566,0.0502029,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.87751,1.44566,0.0523392,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.8802,1.44566,0.0657674,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.88288,1.44566,0.0813318,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.88557,1.44566,0.084994,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.88825,1.44566,0.0666829,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.89094,1.44566,0.0532548,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.89363,1.44566,0.0473037,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.89632,1.44566,0.0674459,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.899,1.44566,0.0808741,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.90169,1.44566,0.0956755,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.90437,1.44566,0.0746178,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
5.90706,1.44566,0.0531022,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.90974,1.44566,0.0402844,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.91243,1.44566,0.05768,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
5.91512,1.44566,0.0779748,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.91781,1.44566,0.0880459,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.92049,1.44566,0.0819422,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.92318,1.44566,0.0567644,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.92586,1.44566,0.0418104,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.92855,1.44566,0.056917,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
5.93123,1.44566,0.0698874,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
5.93392,1.44566,0.0856044,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.93661,1.44566,0.0824,2.49947,2.4987,1,0,0,0,0,0,0,0,0,
5.9393,1.44566,0.0570696,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.94198,1.44566,0.0474563,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.94467,1.44566,0.0537126,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.94735,1.44566,0.0688192,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.95004,1.44566,0.0828578,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.95272,1.44566,0.0859096,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.95541,1.44566,0.0624104,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.9581,1.44566,0.0521867,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.96079,1.44566,0.0502029,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.96347,1.44566,0.0686666,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.96616,1.44566,0.0785852,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.96884,1.44566,0.0875881,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.97153,1.44566,0.069277,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.97421,1.44566,0.0502029,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.9769,1.44566,0.0518815,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.97959,1.44566,0.0639363,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.98228,1.44566,0.0798059,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.98496,1.44581,0.0956755,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.98765,1.44566,0.0717185,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.99033,1.44566,0.0512711,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.99302,1.44566,0.0448622,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
5.9957,1.44566,0.0587481,2.49947,2.49886,1,0,0,0,0,0,0,0,0,
