# time, t1_s1_1_f1, t1_s1_2_f1, t1_s1_3_f1, t2_s1_1_f1, t2_s1_2_f1, t2_s1_3_f1, t3_s1_1_f1, t3_s1_2_f1, t3_s1_3_f1
2.46872,-0.03046,-0.02941,-0.03345,-0.33643,-0.07115,-0.02387,-0.06927,-0.12496,-0.09570
2.48064,-0.02996,-0.02842,-0.03187,-0.33768,-0.07147,-0.02402,-0.06896,-0.12546,-0.09565
2.49257,-0.02936,-0.02740,-0.03020,-0.33956,-0.07109,-0.02290,-0.06819,-0.12564,-0.09536
2.50449,-0.02699,-0.02676,-0.02587,-0.34189,-0.07025,-0.02280,-0.06660,-0.12599,-0.09459
2.51642,-0.02493,-0.02614,-0.02203,-0.34286,-0.07038,-0.02091,-0.06600,-0.12603,-0.09364
2.52834,-0.02397,-0.02474,-0.01980,-0.34395,-0.06846,-0.01983,-0.06408,-0.12591,-0.09306
2.54026,-0.02310,-0.02401,-0.01760,-0.34515,-0.06419,-0.01883,-0.06278,-0.12412,-0.09186
2.55219,-0.02106,-0.02440,-0.01712,-0.34369,-0.06171,-0.01688,-0.06111,-0.12120,-0.09127
2.56411,-0.02033,-0.02478,-0.01860,-0.34270,-0.05577,-0.01568,-0.06048,-0.11776,-0.09001
2.57604,-0.01892,-0.02600,-0.02125,-0.33940,-0.05042,-0.01372,-0.05969,-0.11238,-0.08899
2.58796,-0.01816,-0.02873,-0.02483,-0.33571,-0.04411,-0.01301,-0.05871,-0.10683,-0.08782
2.59988,-0.01723,-0.02955,-0.03028,-0.33119,-0.03848,-0.01165,-0.05843,-0.10009,-0.08677
2.61181,-0.01621,-0.03135,-0.03633,-0.32575,-0.03516,-0.01235,-0.05891,-0.09330,-0.08550
2.62373,-0.01580,-0.03262,-0.04213,-0.31875,-0.03053,-0.01203,-0.05870,-0.08694,-0.08353
2.63565,-0.01463,-0.03249,-0.04534,-0.31230,-0.03186,-0.01366,-0.05889,-0.08083,-0.08080
2.64758,-0.01324,-0.03154,-0.04741,-0.30473,-0.03051,-0.01541,-0.05948,-0.07583,-0.07733
2.65950,-0.01141,-0.03131,-0.04866,-0.29705,-0.03196,-0.01837,-0.05954,-0.07197,-0.07269
2.67143,-0.00935,-0.02870,-0.04862,-0.28804,-0.03081,-0.02249,-0.05838,-0.06908,-0.06825
2.68335,-0.00745,-0.02601,-0.04576,-0.28084,-0.03265,-0.02730,-0.05842,-0.06720,-0.06272
2.69527,-0.00516,-0.02299,-0.04158,-0.27241,-0.03854,-0.03226,-0.05699,-0.06697,-0.05855
2.70720,-0.00333,-0.02129,-0.03708,-0.26426,-0.04002,-0.03707,-0.05514,-0.06765,-0.05419
2.71912,-0.00163,-0.01920,-0.03179,-0.25632,-0.04338,-0.04150,-0.05285,-0.06905,-0.05213
2.73105,-0.00012,-0.01635,-0.02542,-0.24651,-0.04652,-0.04536,-0.04971,-0.07138,-0.05084
2.74297,0.00192,-0.01536,-0.02041,-0.23792,-0.05141,-0.04805,-0.04695,-0.07360,-0.05185
2.75489,0.00345,-0.01394,-0.01690,-0.22993,-0.05650,-0.04981,-0.04320,-0.07606,-0.05439
2.76682,0.00679,-0.01489,-0.01369,-0.22223,-0.06076,-0.05030,-0.03964,-0.07797,-0.05791
2.77874,0.00783,-0.01491,-0.01305,-0.21502,-0.06689,-0.04809,-0.03569,-0.07935,-0.06224
2.79067,0.01068,-0.01646,-0.01405,-0.20994,-0.07031,-0.04531,-0.03212,-0.08033,-0.06569
2.80259,0.01302,-0.01676,-0.01557,-0.20315,-0.07151,-0.04143,-0.02813,-0.08020,-0.06883
2.81451,0.01506,-0.01923,-0.02124,-0.20039,-0.07343,-0.03664,-0.02517,-0.07937,-0.07072
2.82644,0.01790,-0.01960,-0.02625,-0.19687,-0.07334,-0.03096,-0.02283,-0.07797,-0.07108
2.83836,0.01891,-0.02183,-0.03408,-0.19313,-0.07170,-0.02464,-0.02019,-0.07577,-0.06973
2.85028,0.02038,-0.02408,-0.04018,-0.18710,-0.06882,-0.01967,-0.01872,-0.07372,-0.06718
2.86221,0.02075,-0.02470,-0.04867,-0.18166,-0.06652,-0.01428,-0.01827,-0.07179,-0.06323
2.87413,0.02120,-0.02576,-0.05473,-0.17248,-0.06329,-0.01007,-0.01773,-0.06911,-0.05919
2.88606,0.02236,-0.02695,-0.06049,-0.16333,-0.05947,-0.00641,-0.01769,-0.06673,-0.05473
2.89798,0.02118,-0.02786,-0.06416,-0.15377,-0.05571,-0.00470,-0.01773,-0.06368,-0.05022
2.90990,0.02143,-0.02838,-0.06649,-0.13941,-0.05280,-0.00470,-0.01739,-0.06033,-0.04628
2.92183,0.02113,-0.02796,-0.06772,-0.12737,-0.05049,-0.00655,-0.01744,-0.05663,-0.04300
2.93375,0.02139,-0.02796,-0.06504,-0.11615,-0.05006,-0.00875,-0.01678,-0.05235,-0.04106
2.94568,0.02264,-0.02661,-0.06090,-0.10730,-0.04939,-0.01102,-0.01624,-0.04751,-0.03969
2.95760,0.02205,-0.02587,-0.05566,-0.10076,-0.04829,-0.01434,-0.01459,-0.04228,-0.03964
2.96952,0.02219,-0.02272,-0.04851,-0.09685,-0.04488,-0.01832,-0.01226,-0.03662,-0.04055
2.98145,0.02060,-0.02056,-0.04174,-0.09772,-0.04449,-0.02192,-0.00980,-0.03087,-0.04215
2.99337,0.01909,-0.01676,-0.03392,-0.10250,-0.04288,-0.02447,-0.00736,-0.02608,-0.04462
3.00530,0.01595,-0.01261,-0.02761,-0.10681,-0.03906,-0.02829,-0.00550,-0.02083,-0.04714
3.01722,0.01262,-0.00830,-0.02031,-0.11380,-0.03858,-0.03141,-0.00397,-0.01721,-0.04975
3.02914,0.00865,-0.00359,-0.01417,-0.12136,-0.03826,-0.03435,-0.00366,-0.01435,-0.05264
3.04107,0.00475,0.00056,-0.00841,-0.12387,-0.03621,-0.03626,-0.00347,-0.01229,-0.05515
3.05299,0.00064,0.00439,-0.00600,-0.12669,-0.03597,-0.03809,-0.00522,-0.01194,-0.05690
3.06492,-0.00236,0.00630,-0.00459,-0.12880,-0.03843,-0.03868,-0.00842,-0.01244,-0.05817
3.07684,-0.00592,0.00791,-0.00405,-0.12641,-0.04198,-0.03756,-0.01279,-0.01442,-0.05881
3.08876,-0.00725,0.00863,-0.00584,-0.12200,-0.04444,-0.03593,-0.01715,-0.01703,-0.05832
3.10069,-0.00899,0.00828,-0.00896,-0.11942,-0.05178,-0.03285,-0.02165,-0.02061,-0.05626
3.11261,-0.00952,0.00413,-0.01279,-0.11576,-0.05775,-0.02811,-0.02553,-0.02488,-0.05339
3.12453,-0.00970,0.00068,-0.01583,-0.11073,-0.06504,-0.02270,-0.02920,-0.02990,-0.04910
3.13646,-0.00931,-0.00319,-0.01883,-0.10750,-0.06838,-0.01694,-0.03100,-0.03535,-0.04422
3.14838,-0.00828,-0.00714,-0.02207,-0.10553,-0.07364,-0.01082,-0.03186,-0.04058,-0.03830
3.16031,-0.00839,-0.01137,-0.02347,-0.10421,-0.07397,-0.00539,-0.03138,-0.04607,-0.03152
3.17223,-0.00940,-0.01506,-0.02182,-0.10264,-0.07225,-0.00095,-0.03020,-0.05049,-0.02482
3.18415,-0.00948,-0.01753,-0.02074,-0.10316,-0.06681,0.00332,-0.02737,-0.05471,-0.01742
3.19608,-0.01029,-0.02032,-0.01731,-0.10245,-0.05791,0.00549,-0.02365,-0.05722,-0.01115
3.20800,-0.01017,-0.02326,-0.01098,-0.10406,-0.04587,0.00652,-0.01989,-0.05883,-0.00509
3.21993,-0.01101,-0.02495,-0.00429,-0.10607,-0.03226,0.00658,-0.01504,-0.05961,-0.00009
3.23185,-0.01011,-0.02708,0.00039,-0.10622,-0.01446,0.00607,-0.01104,-0.05898,0.00350
3.24377,-0.00864,-0.02819,0.00777,-0.10852,0.00295,0.00443,-0.00611,-0.05783,0.00602
3.25570,-0.00638,-0.02986,0.00904,-0.11106,0.02337,0.00300,-0.00181,-0.05586,0.00647
3.26762,-0.00232,-0.03132,0.01221,-0.11086,0.04042,0.00137,0.00264,-0.05343,0.00588
3.27955,0.00244,-0.03250,0.01201,-0.11266,0.05832,-0.00056,0.00550,-0.05010,0.00443
3.29147,0.00722,-0.03350,0.00825,-0.11409,0.07345,-0.00122,0.00805,-0.04700,0.00122
3.30339,0.01030,-0.03368,0.00595,-0.11276,0.08271,-0.00332,0.00976,-0.04246,-0.00170
3.31532,0.01442,-0.03413,-0.00009,-0.11344,0.08870,-0.00478,0.00980,-0.03807,-0.00574
3.32724,0.01625,-0.03635,-0.00490,-0.11325,0.09312,-0.00721,0.00918,-0.03304,-0.00818
3.33916,0.01857,-0.03732,-0.01047,-0.11309,0.09179,-0.00906,0.00809,-0.02770,-0.01113
3.35109,0.01874,-0.03910,-0.01576,-0.10927,0.08625,-0.01018,0.00532,-0.02189,-0.01218
3.36301,0.02004,-0.03808,-0.01864,-0.10661,0.07784,-0.01380,0.00279,-0.01670,-0.01280
3.37494,0.01962,-0.03923,-0.02013,-0.10475,0.06636,-0.01573,-0.00093,-0.01125,-0.01234
3.38686,0.01984,-0.03808,-0.02068,-0.09954,0.05374,-0.01696,-0.00441,-0.00663,-0.01106
3.39878,0.01927,-0.03818,-0.02013,-0.09401,0.04059,-0.01764,-0.00807,-0.00256,-0.00953
3.41071,0.01911,-0.03686,-0.01819,-0.08494,0.02640,-0.01687,-0.01152,0.00077,-0.00768
3.42263,0.01933,-0.03426,-0.01437,-0.07630,0.01411,-0.01358,-0.01436,0.00383,-0.00600
3.43456,0.01854,-0.03287,-0.01001,-0.06690,0.00247,-0.00921,-0.01687,0.00622,-0.00506
3.44648,0.01861,-0.03181,-0.00633,-0.05552,-0.00686,-0.00339,-0.01889,0.00866,-0.00369
3.45840,0.01847,-0.03046,-0.00089,-0.04606,-0.01634,0.00365,-0.01953,0.01050,-0.00288
3.47033,0.01781,-0.03017,0.00546,-0.03876,-0.02457,0.01134,-0.01980,0.01296,-0.00224
3.48225,0.01834,-0.03077,0.01157,-0.03125,-0.02825,0.01952,-0.01860,0.01532,-0.00132
3.49418,0.01818,-0.03213,0.01847,-0.02633,-0.03116,0.02582,-0.01731,0.01804,-0.00141
3.50610,0.02020,-0.03565,0.02347,-0.02160,-0.03269,0.03139,-0.01571,0.02097,-0.00013
3.51802,0.02179,-0.03802,0.02879,-0.01877,-0.03256,0.03475,-0.01247,0.02350,0.00037
3.52995,0.02391,-0.04065,0.03534,-0.01590,-0.03028,0.03590,-0.00893,0.02610,0.00149
3.54187,0.02902,-0.04395,0.04021,-0.01489,-0.02769,0.03519,-0.00516,0.02725,0.00272
3.55379,0.03089,-0.04497,0.04486,-0.01118,-0.02618,0.03248,-0.00090,0.02798,0.00477
3.56572,0.03483,-0.04554,0.04787,-0.00784,-0.02488,0.02763,0.00359,0.02822,0.00727
3.57764,0.03633,-0.04334,0.05314,-0.00404,-0.02407,0.02328,0.00763,0.02722,0.00922
3.58957,0.03793,-0.03918,0.05554,0.00010,-0.02364,0.01666,0.01115,0.02666,0.01145
3.60149,0.03681,-0.03188,0.05936,0.00377,-0.02500,0.01097,0.01492,0.02528,0.01375
3.61341,0.03668,-0.02162,0.06067,0.00700,-0.02742,0.00597,0.01699,0.02398,0.01518
3.62534,0.03333,-0.00960,0.06203,0.00997,-0.03141,0.00240,0.01819,0.02254,0.01570
3.63726,0.02895,0.00458,0.06273,0.01070,-0.03475,0.00193,0.01929,0.02210,0.01517
3.64919,0.02426,0.02009,0.06353,0.00902,-0.03636,0.00146,0.01933,0.02190,0.01394
3.66111,0.01829,0.03559,0.06181,0.00689,-0.03796,0.00294,0.01923,0.02210,0.01166
3.67303,0.01161,0.05014,0.05904,0.00500,-0.03949,0.00452,0.01874,0.02289,0.00858
3.68496,0.00518,0.06329,0.05617,0.00306,-0.03679,0.00833,0.01869,0.02323,0.00617
3.69688,0.00017,0.07416,0.05080,0.00210,-0.03401,0.01139,0.01837,0.02355,0.00298
3.70881,-0.00533,0.08348,0.04681,0.00285,-0.03045,0.01487,0.01888,0.02340,0.00116
3.72073,-0.00771,0.08843,0.03808,0.00562,-0.02469,0.01929,0.01932,0.02273,-0.00020
3.73265,-0.00853,0.09104,0.02986,0.01071,-0.01661,0.02208,0.01995,0.02123,-0.00098
3.74458,-0.00983,0.09033,0.01924,0.01492,-0.01133,0.02499,0.02072,0.01870,-0.00039
3.75650,-0.01091,0.08705,0.00780,0.02240,-0.00190,0.02727,0.02147,0.01625,0.00051
3.76843,-0.01056,0.08091,-0.00538,0.02909,0.00403,0.02955,0.02045,0.01409,0.00182
3.78035,-0.01103,0.07308,-0.01799,0.03570,0.00964,0.03116,0.01954,0.01105,0.00350
3.79227,-0.01266,0.06480,-0.03025,0.04144,0.01662,0.03151,0.01823,0.00908,0.00511
3.80420,-0.01442,0.05342,-0.04259,0.04644,0.02099,0.03170,0.01490,0.00769,0.00642
3.81612,-0.01677,0.04366,-0.05309,0.04894,0.02454,0.03129,0.01254,0.00726,0.00779
3.82804,-0.01822,0.03374,-0.06232,0.05059,0.02283,0.03025,0.00934,0.00725,0.00840
3.83997,-0.02170,0.02339,-0.06821,0.05155,0.02064,0.02982,0.00644,0.00735,0.00940
3.85189,-0.02243,0.01511,-0.07221,0.05188,0.01918,0.02905,0.00369,0.00775,0.01067
3.86382,-0.02191,0.00684,-0.07334,0.05427,0.01330,0.02792,0.00239,0.00815,0.01210
3.87574,-0.02104,0.00117,-0.07273,0.05550,0.00714,0.02653,0.00125,0.00776,0.01258
3.88766,-0.01807,-0.00487,-0.07053,0.06051,0.00153,0.02585,0.00088,0.00699,0.01327
3.89959,-0.01325,-0.00956,-0.06753,0.06358,-0.00370,0.02560,0.00129,0.00526,0.01447
3.91151,-0.00879,-0.01459,-0.06284,0.06906,-0.00852,0.02483,0.00183,0.00288,0.01533
3.92344,-0.00294,-0.01778,-0.05806,0.07317,-0.01144,0.02517,0.00218,0.00002,0.01575
3.93536,0.00061,-0.02131,-0.05403,0.07540,-0.01531,0.02446,0.00208,-0.00208,0.01574
3.94728,0.00627,-0.02350,-0.04791,0.07805,-0.01431,0.02353,0.00210,-0.00492,0.01514
3.95921,0.00913,-0.02637,-0.04336,0.07983,-0.01331,0.02230,0.00208,-0.00645,0.01497
3.97113,0.00899,-0.02902,-0.03619,0.07849,-0.01054,0.02057,0.00149,-0.00751,0.01365
3.98306,0.00795,-0.02962,-0.03070,0.07861,-0.00598,0.01809,0.00064,-0.00726,0.01368
3.99498,0.00540,-0.03037,-0.02315,0.07806,0.00180,0.01372,-0.00045,-0.00577,0.01260
4.00690,0.00146,-0.02925,-0.01653,0.07369,0.00829,0.00862,-0.00107,-0.00269,0.01241
4.01883,-0.00458,-0.02664,-0.01076,0.07365,0.01921,0.00297,-0.00154,0.00026,0.01187
4.03075,-0.01201,-0.02265,-0.00386,0.07466,0.02912,-0.00438,-0.00191,0.00476,0.01156
4.04267,-0.01720,-0.01640,0.00194,0.07708,0.03792,-0.01153,-0.00174,0.01007,0.01146
4.05460,-0.02396,-0.00952,0.00651,0.08161,0.05250,-0.01817,-0.00161,0.01487,0.01111
4.06652,-0.02929,-0.00066,0.00918,0.08944,0.06171,-0.02440,-0.00145,0.01993,0.00960
4.07845,-0.03124,0.00785,0.01055,0.09858,0.06946,-0.02891,-0.00101,0.02421,0.00813
4.09037,-0.03411,0.01744,0.01301,0.10863,0.07994,-0.03301,-0.00101,0.02738,0.00679
4.10229,-0.03510,0.02652,0.01546,0.12062,0.08135,-0.03573,-0.00106,0.02951,0.00453
4.11422,-0.03464,0.03411,0.01723,0.12950,0.07970,-0.03696,-0.00145,0.03065,0.00322
4.12614,-0.03320,0.04068,0.01641,0.14090,0.07418,-0.03831,-0.00094,0.03081,0.00203
4.13807,-0.03046,0.04503,0.01727,0.14789,0.06503,-0.03766,-0.00073,0.02959,0.00209
4.14999,-0.02748,0.04780,0.02058,0.15206,0.04995,-0.03909,-0.00014,0.02841,0.00226
4.16191,-0.02314,0.04890,0.02176,0.15156,0.03372,-0.03898,0.00104,0.02583,0.00377
4.17384,-0.01793,0.04614,0.02212,0.15144,0.01476,-0.04126,0.00250,0.02324,0.00585
4.18576,-0.01437,0.04292,0.02246,0.14429,-0.00371,-0.04262,0.00492,0.02029,0.00860
4.19769,-0.00969,0.03820,0.02186,0.13822,-0.02292,-0.04421,0.00811,0.01822,0.01264
4.20961,-0.00663,0.03170,0.02037,0.12953,-0.03852,-0.04528,0.01115,0.01573,0.01740
4.22153,-0.00195,0.02585,0.01812,0.11626,-0.05078,-0.04532,0.01479,0.01323,0.02287
4.23346,0.00048,0.01882,0.01378,0.10373,-0.05940,-0.04476,0.01851,0.01080,0.02857
4.24538,0.00500,0.01307,0.00887,0.09154,-0.06092,-0.04329,0.02171,0.00789,0.03456
4.25731,0.00675,0.00615,0.00188,0.07925,-0.05926,-0.04031,0.02513,0.00474,0.03964
4.26923,0.01146,0.00194,-0.00445,0.06808,-0.04927,-0.03590,0.02750,0.00113,0.04501
4.28115,0.01379,-0.00162,-0.01027,0.05852,-0.03743,-0.03175,0.03012,-0.00200,0.04903
4.29308,0.01563,-0.00314,-0.01760,0.05044,-0.02231,-0.02728,0.03226,-0.00568,0.05157
4.30500,0.01849,-0.00327,-0.02265,0.04315,-0.00396,-0.02290,0.03350,-0.00891,0.05196
4.31692,0.01860,-0.00176,-0.02812,0.03833,0.01556,-0.01958,0.03475,-0.01181,0.05198
4.32885,0.01892,0.00258,-0.03327,0.03679,0.03633,-0.01655,0.03596,-0.01475,0.05070
4.34077,0.01907,0.00764,-0.03699,0.03587,0.05691,-0.01400,0.03735,-0.01764,0.04820
4.35270,0.01880,0.01320,-0.04160,0.03659,0.07593,-0.01206,0.03761,-0.01933,0.04579
4.36462,0.01758,0.01789,-0.04442,0.03871,0.09273,-0.01012,0.03843,-0.02055,0.04298
4.37654,0.01755,0.02290,-0.04628,0.04298,0.10809,-0.00829,0.03901,-0.02078,0.04118
4.38847,0.01809,0.02754,-0.05012,0.04822,0.11906,-0.00519,0.03998,-0.02015,0.04002
4.40039,0.01991,0.03073,-0.05295,0.05406,0.13311,-0.00354,0.03959,-0.01758,0.03910
4.41232,0.02276,0.03164,-0.05582,0.05932,0.14252,0.00083,0.04014,-0.01452,0.03930
4.42424,0.02714,0.03194,-0.05894,0.06491,0.15003,0.00425,0.03952,-0.00878,0.04023
4.43616,0.03440,0.03085,-0.06266,0.07138,0.15706,0.00806,0.03768,-0.00211,0.04151
4.44809,0.04204,0.02863,-0.06526,0.07720,0.15902,0.01161,0.03582,0.00620,0.04366
4.46001,0.05175,0.02631,-0.06815,0.08444,0.15897,0.01468,0.03358,0.01556,0.04486
4.47194,0.06233,0.02376,-0.07165,0.09000,0.15785,0.01830,0.03047,0.02560,0.04618
4.48386,0.07113,0.02026,-0.07383,0.09354,0.15624,0.01970,0.02748,0.03564,0.04671
4.49578,0.08299,0.01769,-0.07350,0.09590,0.15054,0.02130,0.02345,0.04493,0.04751
4.50771,0.09195,0.01536,-0.07321,0.09877,0.14370,0.02157,0.02064,0.05293,0.04691
4.51963,0.10029,0.01268,-0.06970,0.10017,0.13412,0.02131,0.01738,0.05883,0.04651
4.53155,0.10631,0.01067,-0.06664,0.09898,0.12450,0.02171,0.01593,0.06228,0.04527
4.54348,0.11003,0.00881,-0.06248,0.09851,0.11474,0.02188,0.01440,0.06314,0.04354
4.55540,0.11073,0.00740,-0.05631,0.09447,0.10313,0.02237,0.01457,0.06129,0.04201
4.56733,0.10867,0.00501,-0.04913,0.09346,0.09305,0.02398,0.01563,0.05734,0.04064
4.57925,0.10337,0.00401,-0.04451,0.08839,0.08293,0.02559,0.01715,0.05057,0.03862
4.59117,0.09603,0.00084,-0.03883,0.08600,0.07495,0.02695,0.01891,0.04408,0.03678
4.60310,0.08718,-0.00039,-0.03363,0.08309,0.07004,0.02856,0.02174,0.03620,0.03463
4.61502,0.07652,-0.00241,-0.03056,0.08182,0.06569,0.02904,0.02432,0.02829,0.03251
4.62695,0.06700,-0.00365,-0.02606,0.07770,0.06460,0.02930,0.02654,0.02131,0.03034
4.63887,0.05753,-0.00284,-0.02340,0.07687,0.06617,0.02757,0.02950,0.01511,0.02813
4.65079,0.05029,-0.00192,-0.02203,0.07530,0.06878,0.02441,0.03135,0.01150,0.02583
4.66272,0.04487,0.00016,-0.02083,0.07390,0.07282,0.02041,0.03386,0.00870,0.02347
4.67464,0.04235,0.00399,-0.02051,0.07359,0.07956,0.01508,0.03496,0.00741,0.02148
4.68657,0.04408,0.00678,-0.02016,0.07489,0.08466,0.00913,0.03646,0.00762,0.02039
4.69849,0.04757,0.01040,-0.01855,0.07555,0.09125,0.00206,0.03744,0.00838,0.02057
4.71041,0.05527,0.01417,-0.01710,0.07774,0.09230,-0.00296,0.03856,0.00978,0.02242
4.72234,0.06343,0.01737,-0.01501,0.08173,0.09629,-0.00894,0.03890,0.01165,0.02486
4.73426,0.07254,0.01919,-0.01109,0.08894,0.09455,-0.01258,0.03857,0.01332,0.03003
4.74619,0.08331,0.02395,-0.00736,0.09529,0.09317,-0.01655,0.03776,0.01515,0.03584
4.75811,0.09249,0.02763,-0.00200,0.10103,0.08685,-0.01763,0.03647,0.01667,0.04268
4.77003,0.09944,0.03201,0.00501,0.11106,0.08302,-0.01730,0.03488,0.01824,0.05081
4.78196,0.10492,0.03630,0.01130,0.11625,0.07669,-0.01684,0.03361,0.01988,0.05900
4.79388,0.10788,0.04298,0.01843,0.12209,0.06820,-0.01314,0.03165,0.02185,0.06673
4.80580,0.10827,0.04997,0.02594,0.12628,0.05870,-0.00791,0.03115,0.02447,0.07431
4.81773,0.10875,0.05730,0.03257,0.12767,0.05348,-0.00186,0.03121,0.02719,0.08033
4.82965,0.10692,0.06429,0.03808,0.12557,0.04642,0.00484,0.03177,0.03060,0.08572
4.84158,0.10208,0.07029,0.04455,0.12496,0.04366,0.01258,0.03340,0.03501,0.08979
4.85350,0.09984,0.07753,0.04934,0.11583,0.04065,0.01986,0.03515,0.04027,0.09233
4.86542,0.09523,0.08205,0.05395,0.10868,0.04048,0.02621,0.03743,0.04549,0.09466
4.87735,0.09204,0.08787,0.06080,0.10071,0.04244,0.03259,0.03951,0.05140,0.09516
4.88927,0.08993,0.09178,0.06506,0.09015,0.04548,0.03728,0.04124,0.05711,0.09625
4.90120,0.08850,0.09657,0.06843,0.07987,0.05058,0.03950,0.04267,0.06297,0.09621
4.91312,0.08971,0.10141,0.07214,0.07408,0.05522,0.04018,0.04420,0.06877,0.09638
4.92504,0.09172,0.10557,0.07529,0.06617,0.05992,0.03968,0.04409,0.07322,0.09604
4.93697,0.09338,0.11040,0.07749,0.06156,0.06209,0.03965,0.04474,0.07689,0.09503
4.94889,0.09709,0.11592,0.07835,0.05685,0.06620,0.03801,0.04484,0.07997,0.09370
4.96082,0.10184,0.12210,0.07924,0.05483,0.06839,0.03634,0.04403,0.08207,0.09219
4.97274,0.10563,0.12812,0.07987,0.05314,0.06770,0.03492,0.04377,0.08372,0.09015
4.98466,0.11066,0.13360,0.07694,0.05326,0.06785,0.03312,0.04318,0.08465,0.08819
4.99659,0.11678,0.13821,0.07661,0.05585,0.06722,0.03174,0.04332,0.08477,0.08537
5.00851,0.12268,0.14325,0.07640,0.05601,0.06858,0.02978,0.04328,0.08513,0.08258
5.02043,0.12949,0.14743,0.07491,0.05941,0.06977,0.02760,0.04433,0.08467,0.07949
5.03236,0.13906,0.15067,0.07447,0.06243,0.07209,0.02596,0.04635,0.08491,0.07635
5.04428,0.14831,0.15439,0.07376,0.06470,0.07468,0.02290,0.04904,0.08446,0.07313
5.05621,0.15927,0.15678,0.07506,0.07064,0.07566,0.02079,0.05206,0.08369,0.06989
5.06813,0.17131,0.15992,0.07546,0.07660,0.07842,0.02044,0.05635,0.08287,0.06735
5.08005,0.18322,0.16250,0.07866,0.08144,0.07782,0.02048,0.06176,0.08129,0.06457
5.09198,0.19503,0.16651,0.08102,0.08789,0.07710,0.02070,0.06783,0.07978,0.06312
5.10390,0.20609,0.17105,0.08571,0.09555,0.07525,0.02338,0.07320,0.07759,0.06332
5.11583,0.21638,0.17473,0.09047,0.10317,0.07502,0.02576,0.07868,0.07438,0.06444
5.12775,0.22344,0.17917,0.09781,0.10851,0.07223,0.03013,0.08424,0.07175,0.06758
5.13967,0.23000,0.18300,0.10387,0.11373,0.06864,0.03318,0.08863,0.06771,0.07278
5.15160,0.23358,0.18939,0.11109,0.11900,0.06803,0.03641,0.09209,0.06334,0.07942
5.16352,0.23404,0.19296,0.11688,0.12313,0.06770,0.03900,0.09413,0.05982,0.08843
5.17545,0.23323,0.19761,0.12176,0.12588,0.06915,0.04045,0.09581,0.05584,0.09844
5.18737,0.22958,0.20344,0.12583,0.12597,0.07187,0.04006,0.09571,0.05324,0.10876
5.19929,0.22443,0.21041,0.12850,0.12540,0.07556,0.03883,0.09603,0.05161,0.11921
5.21122,0.21673,0.21793,0.12966,0.12774,0.07968,0.03594,0.09504,0.05122,0.12939
5.22314,0.21044,0.22577,0.13030,0.12717,0.08282,0.03254,0.09398,0.05219,0.13762
5.23506,0.20239,0.23530,0.12802,0.12821,0.08423,0.02869,0.09237,0.05448,0.14389
5.24699,0.19548,0.24563,0.12505,0.13155,0.08242,0.02415,0.09203,0.05870,0.14800
5.25891,0.19111,0.25648,0.11960,0.13486,0.08033,0.02065,0.09128,0.06301,0.14950
5.27084,0.18574,0.26690,0.11530,0.14072,0.07717,0.01687,0.09074,0.06780,0.14892
5.28276,0.18417,0.27444,0.11004,0.14569,0.07349,0.01475,0.09109,0.07285,0.14623
5.29468,0.18484,0.28251,0.10397,0.15071,0.06900,0.01258,0.09092,0.07722,0.14200
5.30661,0.18811,0.28812,0.09817,0.15861,0.06662,0.01075,0.09135,0.08174,0.13586
5.31853,0.19107,0.29120,0.09382,0.16485,0.06382,0.00958,0.09139,0.08484,0.12963
5.33046,0.19794,0.29321,0.09145,0.17339,0.06260,0.00919,0.09099,0.08660,0.12242
5.34238,0.20571,0.29347,0.08832,0.17822,0.06193,0.00897,0.09149,0.08737,0.11575
5.35430,0.21468,0.29438,0.08847,0.18423,0.06252,0.00945,0.09018,0.08771,0.10895
5.36623,0.22341,0.29457,0.09112,0.19327,0.06434,0.01049,0.08944,0.08613,0.10403
5.37815,0.23202,0.29597,0.09443,0.19894,0.06446,0.01190,0.08853,0.08440,0.09939
5.39008,0.24019,0.29894,0.10069,0.20437,0.06653,0.01440,0.08756,0.08157,0.09699
5.40200,0.24593,0.30212,0.10831,0.20794,0.06663,0.01724,0.08687,0.07896,0.09671
5.41392,0.25095,0.30763,0.11631,0.20817,0.06761,0.02260,0.08599,0.07636,0.09793
5.42585,0.25513,0.31249,0.12583,0.20719,0.07238,0.02716,0.08632,0.07397,0.10003
5.43777,0.25967,0.31803,0.13522,0.20165,0.07649,0.03240,0.08749,0.07216,0.10454
5.44970,0.26290,0.32547,0.14489,0.19562,0.07987,0.03824,0.08865,0.07083,0.10901
5.46162,0.26477,0.33063,0.15386,0.18413,0.09018,0.04190,0.09097,0.07074,0.11466
5.47354,0.26869,0.33533,0.16175,0.17367,0.09956,0.04576,0.09340,0.07207,0.11994
5.48547,0.27290,0.33923,0.17008,0.16207,0.11025,0.04779,0.09657,0.07400,0.12564
5.49739,0.27810,0.34545,0.17560,0.14914,0.12057,0.04827,0.09998,0.07730,0.13031
5.50931,0.28261,0.34998,0.18163,0.13948,0.13485,0.04625,0.10305,0.08115,0.13419
5.52124,0.28670,0.35709,0.18342,0.13220,0.14672,0.04261,0.10598,0.08635,0.13792
5.53316,0.29080,0.36116,0.18822,0.12726,0.15654,0.03601,0.10789,0.09221,0.14038
5.54509,0.29438,0.36813,0.19198,0.12747,0.16561,0.02772,0.10991,0.09841,0.14368
