# time, t1_s1_1_f1, t1_s1_2_f1, t1_s1_3_f1, t2_s1_1_f1, t2_s1_2_f1, t2_s1_3_f1, t3_s1_1_f1, t3_s1_2_f1, t3_s1_3_f1
12.25824,1.34482,2.16385,1.80632,1.86886,1.75955,1.41612,1.18514,1.23750,1.26558
12.27017,1.34719,2.15864,1.80909,1.87374,1.76057,1.41314,1.18564,1.23801,1.26356
12.28209,1.34769,2.15445,1.81188,1.88591,1.76579,1.40968,1.18556,1.23875,1.25877
12.29401,1.34856,2.14854,1.81375,1.90001,1.76909,1.40623,1.18741,1.23877,1.25326
12.30594,1.34783,2.14131,1.81225,1.91208,1.77352,1.40226,1.18866,1.23981,1.24706
12.31786,1.34817,2.13418,1.80739,1.92313,1.77779,1.39846,1.18948,1.24029,1.23948
12.32979,1.34826,2.12574,1.80331,1.93398,1.77757,1.39408,1.19054,1.24002,1.23260
12.34171,1.34937,2.11658,1.79592,1.93952,1.78330,1.39164,1.19157,1.24063,1.22640
12.35363,1.34929,2.10775,1.78688,1.94010,1.78485,1.38728,1.19340,1.24040,1.22139
12.36556,1.35154,2.10089,1.77520,1.93755,1.78358,1.38385,1.19477,1.24053,1.21685
12.37748,1.35569,2.09295,1.76461,1.93082,1.78384,1.38004,1.19671,1.24061,1.21438
12.38941,1.35995,2.08521,1.75641,1.92500,1.78082,1.37537,1.19990,1.23958,1.21417
12.40133,1.36396,2.07653,1.74607,1.91295,1.78136,1.37122,1.20154,1.23817,1.21464
12.41325,1.36938,2.06888,1.73876,1.90227,1.78286,1.36551,1.20478,1.23646,1.21592
12.42518,1.37408,2.06104,1.73209,1.89465,1.78207,1.36123,1.20882,1.23418,1.21849
12.43710,1.37993,2.05262,1.72877,1.88587,1.78496,1.35737,1.21204,1.23114,1.22058
12.44902,1.38293,2.04346,1.72823,1.88103,1.78878,1.35493,1.21508,1.22760,1.22174
12.46095,1.38526,2.03825,1.72882,1.87870,1.79176,1.35223,1.21633,1.22500,1.22191
12.47287,1.38623,2.03048,1.73373,1.87778,1.79609,1.35198,1.21635,1.22195,1.22093
12.48480,1.38758,2.02533,1.73916,1.87635,1.79986,1.35353,1.21572,1.21975,1.21943
12.49672,1.38691,2.02089,1.74688,1.87887,1.80633,1.35811,1.21318,1.21737,1.21716
12.50864,1.38626,2.01631,1.75311,1.88188,1.81214,1.36351,1.20837,1.21546,1.21410
12.52057,1.38447,2.01317,1.76075,1.88621,1.81619,1.37017,1.20268,1.21411,1.21164
12.53249,1.38394,2.01290,1.76649,1.89069,1.82193,1.37758,1.19582,1.21181,1.20868
12.54442,1.38172,2.01356,1.77235,1.89642,1.82774,1.38400,1.18900,1.21082,1.20650
12.55634,1.38023,2.01720,1.77516,1.90307,1.83100,1.39038,1.18299,1.20945,1.20583
12.56826,1.37887,2.02225,1.77907,1.90625,1.83450,1.39579,1.17622,1.20763,1.20512
12.58019,1.37832,2.02670,1.77979,1.91464,1.83732,1.40065,1.17124,1.20633,1.20463
12.59211,1.37635,2.03527,1.77896,1.92032,1.83731,1.40354,1.16750,1.20398,1.20470
12.60404,1.37566,2.04460,1.77771,1.92455,1.83578,1.40744,1.16459,1.20299,1.20506
12.61596,1.37342,2.05450,1.77638,1.92667,1.83391,1.40891,1.16371,1.20192,1.20539
12.62788,1.37284,2.06437,1.77590,1.92769,1.83076,1.41069,1.16444,1.20045,1.20460
12.63981,1.37039,2.07526,1.77659,1.92522,1.82570,1.41115,1.16595,1.19998,1.20456
12.65173,1.36972,2.08558,1.77607,1.92260,1.82117,1.41086,1.16798,1.19948,1.20330
12.66366,1.36901,2.09422,1.77915,1.91764,1.82135,1.40834,1.17151,1.19878,1.20215
12.67558,1.36966,2.10183,1.78276,1.90902,1.81902,1.40492,1.17570,1.19902,1.20114
12.68750,1.36982,2.10760,1.78448,1.89922,1.81827,1.39829,1.17885,1.19922,1.19996
12.69943,1.36997,2.11230,1.78755,1.89228,1.82013,1.39144,1.18228,1.19940,1.19957
12.71135,1.37094,2.11616,1.79337,1.88493,1.82009,1.38370,1.18609,1.20020,1.20029
12.72327,1.37121,2.11838,1.79680,1.87788,1.82280,1.37475,1.18951,1.20022,1.20155
12.73520,1.37290,2.12043,1.79978,1.87533,1.82319,1.36693,1.19291,1.20112,1.20342
12.74712,1.37205,2.12000,1.80042,1.87306,1.81672,1.35837,1.19684,1.20331,1.20580
12.75905,1.37185,2.12140,1.80270,1.87083,1.81351,1.35212,1.19913,1.20438,1.20804
12.77097,1.37362,2.11972,1.80285,1.87178,1.80772,1.34786,1.20212,1.20754,1.21123
12.78289,1.37172,2.11801,1.80291,1.87273,1.79906,1.34604,1.20521,1.20962,1.21439
12.79482,1.37145,2.11497,1.80305,1.87407,1.79097,1.34578,1.20801,1.21281,1.21840
12.80674,1.37025,2.11036,1.80037,1.87382,1.78260,1.34526,1.20905,1.21491,1.22208
12.81867,1.36791,2.10653,1.80000,1.87527,1.77313,1.34587,1.21114,1.21587,1.22727
12.83059,1.36706,2.10334,1.80036,1.87642,1.77023,1.34897,1.21312,1.21686,1.23312
12.84251,1.36642,2.10055,1.79826,1.87831,1.76567,1.34938,1.21391,1.21760,1.24061
12.85444,1.36560,2.09800,1.79765,1.87890,1.76629,1.35113,1.21306,1.21730,1.24688
12.86636,1.36669,2.09545,1.79827,1.87601,1.76881,1.35234,1.21201,1.21599,1.25592
12.87829,1.36665,2.09665,1.80029,1.87886,1.77528,1.35246,1.20939,1.21446,1.26345
12.89021,1.36854,2.10011,1.80242,1.88063,1.78483,1.35241,1.20603,1.21140,1.27195
12.90213,1.36874,2.10273,1.80449,1.87967,1.79622,1.35271,1.20234,1.20733,1.27803
12.91406,1.36929,2.10778,1.80861,1.87923,1.80971,1.35256,1.19729,1.20312,1.28237
12.92598,1.36921,2.11352,1.81503,1.88042,1.82306,1.35151,1.19062,1.19789,1.28565
12.93790,1.36860,2.12030,1.81859,1.87923,1.83670,1.35251,1.18491,1.19182,1.28463
12.94983,1.36715,2.12686,1.82328,1.87907,1.84915,1.35307,1.17854,1.18723,1.28226
12.96175,1.36371,2.12954,1.82712,1.88007,1.85980,1.35551,1.17406,1.18207,1.27670
12.97368,1.35994,2.13522,1.82720,1.87940,1.86836,1.35903,1.17026,1.17916,1.27033
12.98560,1.35497,2.13907,1.82928,1.87945,1.87195,1.36344,1.16705,1.17759,1.26286
12.99752,1.34914,2.14125,1.82665,1.88139,1.87048,1.36922,1.16454,1.17629,1.25472
13.00945,1.34537,2.14455,1.82456,1.88733,1.86693,1.37636,1.16497,1.17680,1.24686
13.02137,1.34037,2.14556,1.82074,1.89417,1.85883,1.38426,1.16678,1.17898,1.24094
13.03330,1.33724,2.14671,1.81673,1.90209,1.84671,1.39307,1.16952,1.18160,1.23552
13.04522,1.33589,2.14604,1.81315,1.91337,1.83282,1.40112,1.17426,1.18511,1.22973
13.05714,1.33425,2.14309,1.81059,1.92382,1.81838,1.40894,1.17795,1.18952,1.22686
13.06907,1.33620,2.13901,1.80797,1.93568,1.80372,1.41394,1.18270,1.19369,1.22426
13.08099,1.33810,2.13483,1.80464,1.94925,1.78804,1.41898,1.18907,1.19882,1.22246
13.09292,1.34057,2.12975,1.80272,1.95902,1.77500,1.42063,1.19419,1.20276,1.22152
13.10484,1.34401,2.12181,1.80277,1.96761,1.76566,1.42100,1.19915,1.20774,1.22062
13.11676,1.34707,2.11202,1.80187,1.97269,1.75587,1.42237,1.20293,1.21226,1.21985
13.12869,1.34899,2.10436,1.80135,1.97735,1.75058,1.41976,1.20490,1.21770,1.22076
13.14061,1.34989,2.09771,1.79909,1.97673,1.74761,1.41931,1.20720,1.22263,1.21994
13.15254,1.34894,2.09098,1.79855,1.97458,1.74798,1.41709,1.20659,1.22815,1.22024
13.16446,1.34584,2.08472,1.79820,1.97165,1.75035,1.41579,1.20636,1.23201,1.22065
13.17638,1.34257,2.08103,1.79951,1.96223,1.75802,1.41491,1.20530,1.23614,1.22013
13.18831,1.33737,2.07787,1.80212,1.95342,1.76478,1.41287,1.20257,1.23962,1.22035
13.20023,1.33181,2.07913,1.80545,1.94457,1.77386,1.41195,1.20025,1.24249,1.21948
13.21215,1.32750,2.08054,1.81194,1.93216,1.78091,1.40926,1.19576,1.24418,1.21698
13.22408,1.32446,2.08442,1.81767,1.92119,1.79018,1.40554,1.19152,1.24433,1.21527
13.23600,1.32427,2.08861,1.82533,1.91058,1.79395,1.40026,1.18726,1.24431,1.21236
13.24793,1.32453,2.09281,1.83242,1.90089,1.79578,1.39357,1.18246,1.24360,1.21044
13.25985,1.32830,2.09730,1.83904,1.88695,1.79570,1.38730,1.17764,1.24226,1.20758
13.27177,1.33120,2.10287,1.84318,1.87480,1.79479,1.38218,1.17403,1.23950,1.20542
13.28370,1.33654,2.10948,1.84871,1.86551,1.79055,1.37635,1.17137,1.23718,1.20431
13.29562,1.34006,2.11795,1.84951,1.85672,1.78410,1.37086,1.17000,1.23522,1.20375
13.30755,1.34216,2.12561,1.84978,1.84771,1.77739,1.36939,1.17062,1.23369,1.20392
13.31947,1.34281,2.13184,1.84836,1.84095,1.77154,1.36867,1.17240,1.23235,1.20456
13.33139,1.34161,2.13836,1.84613,1.83833,1.76613,1.37033,1.17608,1.23077,1.20590
13.34332,1.33712,2.14759,1.84317,1.83771,1.76320,1.37324,1.18070,1.22958,1.20782
13.35524,1.33162,2.15613,1.84236,1.83814,1.76217,1.37815,1.18711,1.22865,1.21005
13.36717,1.32362,2.16251,1.84241,1.84070,1.75873,1.38422,1.19403,1.22827,1.21274
13.37909,1.31553,2.17085,1.83995,1.84515,1.76209,1.38955,1.20152,1.22736,1.21425
13.39101,1.30846,2.17466,1.84023,1.84969,1.76244,1.39580,1.20913,1.22756,1.21667
13.40294,1.30316,2.18083,1.84070,1.85648,1.76234,1.40137,1.21512,1.22703,1.21838
13.41486,1.30045,2.18490,1.83941,1.86428,1.76540,1.40718,1.21932,1.22678,1.22034
13.42678,1.30098,2.18867,1.83799,1.87102,1.76508,1.41164,1.22324,1.22729,1.22141
13.43871,1.30441,2.18929,1.83690,1.88085,1.76662,1.41463,1.22423,1.22756,1.22238
13.45063,1.30954,2.18975,1.83387,1.88989,1.76889,1.41498,1.22408,1.22966,1.22345
13.46256,1.31743,2.19132,1.82983,1.90294,1.77222,1.41529,1.22098,1.23032,1.22482
13.47448,1.32685,2.19130,1.82733,1.91363,1.77573,1.41371,1.21603,1.23233,1.22518
13.48640,1.33635,2.18848,1.82488,1.92370,1.77925,1.41021,1.20932,1.23365,1.22596
13.49833,1.34499,2.18733,1.82154,1.93556,1.78653,1.40520,1.20237,1.23475,1.22646
13.51025,1.35322,2.18155,1.81934,1.94276,1.79335,1.39879,1.19519,1.23565,1.22706
13.52218,1.35788,2.17469,1.81898,1.95009,1.80250,1.39221,1.18705,1.23537,1.22875
13.53410,1.36179,2.16506,1.82000,1.95002,1.80871,1.38558,1.18032,1.23516,1.22881
13.54602,1.36196,2.15569,1.81956,1.94710,1.81492,1.38098,1.17330,1.23312,1.23010
13.55795,1.36032,2.14270,1.82122,1.93965,1.82133,1.37781,1.16619,1.22945,1.23106
13.56987,1.35641,2.12905,1.82282,1.92590,1.82750,1.37637,1.16037,1.22516,1.23345
13.58180,1.35185,2.11542,1.82312,1.90785,1.83088,1.37743,1.15377,1.21979,1.23530
13.59372,1.34615,2.10179,1.82753,1.88597,1.83173,1.37793,1.14860,1.21438,1.23902
13.60564,1.34271,2.09157,1.82908,1.86218,1.83335,1.38088,1.14153,1.20812,1.24252
13.61757,1.33647,2.08180,1.83082,1.83740,1.83037,1.38309,1.13486,1.20231,1.24531
13.62949,1.33251,2.07393,1.83420,1.81383,1.82873,1.38626,1.12887,1.19705,1.24726
13.64142,1.32973,2.06827,1.83612,1.79391,1.82275,1.38680,1.12458,1.19252,1.24948
13.65334,1.32672,2.06312,1.83734,1.78109,1.81984,1.38464,1.11994,1.18988,1.24997
13.66526,1.32514,2.05929,1.83840,1.77222,1.81417,1.38108,1.11789,1.18739,1.24938
13.67719,1.32415,2.05756,1.83849,1.76955,1.80884,1.37524,1.11644,1.18696,1.24739
13.68911,1.32250,2.05533,1.83579,1.77440,1.80264,1.36577,1.11719,1.18648,1.24338
13.70103,1.32262,2.05473,1.83392,1.78040,1.79654,1.35611,1.11919,1.18769,1.23846
13.71296,1.32166,2.05532,1.82965,1.79385,1.79201,1.34462,1.12176,1.18898,1.23223
13.72488,1.32059,2.05480,1.82442,1.80823,1.78938,1.33166,1.12560,1.19013,1.22639
13.73681,1.31972,2.05421,1.81679,1.82171,1.78929,1.31881,1.12989,1.19085,1.22045
13.74873,1.31768,2.05479,1.81129,1.83854,1.78645,1.30725,1.13455,1.19155,1.21596
13.76065,1.31618,2.05594,1.80744,1.85294,1.78242,1.29519,1.13941,1.19079,1.21338
13.77258,1.31494,2.05563,1.80047,1.86004,1.78253,1.28591,1.14406,1.18933,1.21202
13.78450,1.31346,2.05602,1.79744,1.86388,1.78014,1.27980,1.14811,1.18664,1.21325
13.79643,1.31506,2.05443,1.79279,1.86521,1.77472,1.27617,1.15313,1.18354,1.21619
13.80835,1.31648,2.05399,1.79206,1.85899,1.76885,1.27582,1.15791,1.18093,1.22071
13.82027,1.31931,2.04854,1.78913,1.85288,1.75990,1.27740,1.16315,1.17813,1.22554
13.83220,1.32359,2.04453,1.79039,1.84472,1.75015,1.28160,1.16721,1.17528,1.23191
13.84412,1.32861,2.03826,1.79122,1.83104,1.73929,1.28906,1.17237,1.17394,1.23750
13.85605,1.33477,2.03170,1.79343,1.82181,1.72706,1.29736,1.17771,1.17455,1.24264
13.86797,1.34133,2.02611,1.79275,1.81378,1.71506,1.30724,1.18276,1.17543,1.24632
13.87989,1.34921,2.01998,1.79228,1.80521,1.70759,1.31799,1.18659,1.17840,1.24882
13.89182,1.35553,2.01551,1.79142,1.79952,1.69896,1.32933,1.18967,1.18207,1.25056
13.90374,1.36195,2.01164,1.78708,1.79566,1.69068,1.33983,1.19340,1.18688,1.25098
13.91566,1.36559,2.01025,1.78253,1.79384,1.68885,1.35024,1.19468,1.19126,1.25073
13.92759,1.36906,2.00731,1.77639,1.79172,1.68757,1.35889,1.19535,1.19596,1.25026
13.93951,1.36825,2.00728,1.76883,1.79183,1.68747,1.36570,1.19673,1.20028,1.24930
13.95144,1.36750,2.00732,1.76193,1.79466,1.69325,1.37054,1.19746,1.20480,1.24861
13.96336,1.36455,2.00656,1.75360,1.79643,1.69631,1.37127,1.19647,1.20844,1.24816
13.97528,1.36257,2.00657,1.74537,1.79991,1.70205,1.37017,1.19714,1.21240,1.24781
13.98721,1.35851,2.00859,1.73963,1.80603,1.70476,1.36624,1.19697,1.21580,1.24718
13.99913,1.35517,2.00840,1.73224,1.80939,1.70892,1.36143,1.19747,1.21995,1.24804
14.01106,1.35366,2.00963,1.72851,1.81951,1.70924,1.35450,1.19757,1.22386,1.24802
14.02298,1.35115,2.01002,1.72591,1.82560,1.70738,1.34735,1.19842,1.22809,1.24704
14.03490,1.35033,2.00987,1.72144,1.83349,1.70211,1.34166,1.19679,1.23097,1.24649
14.04683,1.35260,2.01010,1.72127,1.83727,1.69507,1.33542,1.19687,1.23460,1.24587
14.05875,1.35412,2.00941,1.71686,1.84299,1.68557,1.33300,1.19768,1.23716,1.24557
14.07068,1.35784,2.00656,1.71544,1.84807,1.67432,1.33070,1.19728,1.23803,1.24415
14.08260,1.35977,2.00487,1.71584,1.85185,1.66169,1.33105,1.19671,1.23902,1.24342
14.09452,1.36295,1.99960,1.71483,1.85438,1.65098,1.33150,1.19765,1.23827,1.24328
14.10645,1.36608,1.99487,1.71323,1.85599,1.63835,1.33368,1.19919,1.23793,1.24280
14.11837,1.36727,1.99091,1.71314,1.85874,1.62725,1.33606,1.19945,1.23597,1.24237
14.13029,1.36967,1.98482,1.71184,1.85956,1.61925,1.33952,1.20067,1.23450,1.24161
14.14222,1.36977,1.97778,1.71368,1.86043,1.61154,1.34100,1.20140,1.23258,1.24196
14.15414,1.36997,1.97376,1.71571,1.86194,1.61004,1.34404,1.20213,1.23082,1.24074
14.16607,1.36766,1.96911,1.71945,1.85806,1.60860,1.34584,1.20325,1.22934,1.23970
14.17799,1.36457,1.96328,1.72060,1.85998,1.60812,1.34840,1.20204,1.22894,1.23944
14.18991,1.36225,1.95938,1.72507,1.86279,1.61065,1.34950,1.20110,1.22903,1.23798
14.20184,1.35690,1.95634,1.72905,1.86502,1.61766,1.35266,1.19899,1.23145,1.23758
14.21376,1.34915,1.95362,1.73291,1.86834,1.62105,1.35525,1.19700,1.23443,1.23633
14.22569,1.34273,1.95081,1.73632,1.87408,1.62809,1.35959,1.19615,1.23776,1.23561
14.23761,1.33601,1.94805,1.74018,1.88028,1.63438,1.36326,1.19437,1.24268,1.23474
14.24953,1.33004,1.94423,1.74280,1.88963,1.63970,1.36902,1.19305,1.24788,1.23460
14.26146,1.32494,1.94195,1.74482,1.89687,1.64856,1.37374,1.19317,1.25359,1.23375
14.27338,1.32110,1.93948,1.74701,1.90890,1.65164,1.38027,1.19509,1.25823,1.23410
14.28531,1.31821,1.93616,1.74913,1.91994,1.65663,1.38657,1.19754,1.26242,1.23422
14.29723,1.31734,1.93296,1.75022,1.93630,1.65957,1.39336,1.20067,1.26664,1.23415
14.30915,1.31772,1.93278,1.75142,1.95024,1.66139,1.40031,1.20422,1.26964,1.23495
14.32108,1.31997,1.93205,1.75264,1.96306,1.66213,1.40724,1.20752,1.27291,1.23614
14.33300,1.32215,1.93219,1.75460,1.97770,1.66140,1.41416,1.21032,1.27493,1.23772
14.34493,1.32558,1.93319,1.75545,1.99288,1.65973,1.41953,1.21457,1.27725,1.23919
14.35685,1.32870,1.93439,1.75566,2.00189,1.66013,1.42356,1.21607,1.27872,1.24016
14.36877,1.33113,1.93452,1.75765,2.00815,1.66040,1.42688,1.21828,1.27938,1.24112
14.38070,1.33202,1.93598,1.75704,2.01096,1.65759,1.42824,1.21870,1.28049,1.24151
