# time, t1_s1_1_f1, t1_s1_2_f1, t1_s1_3_f1, t2_s1_1_f1, t2_s1_2_f1, t2_s1_3_f1, t3_s1_1_f1, t3_s1_2_f1, t3_s1_3_f1
12.06746,414.33333,420.00000,408.00000,247.37500,286.12500,556.57143,768.22222,827.55556,798.20000
12.07938,413.88889,419.88889,407.00000,246.62500,286.00000,555.71429,765.22222,826.44444,797.90000
12.09131,413.55556,420.00000,405.90000,245.75000,286.00000,554.85714,762.44444,825.77778,797.70000
12.10323,412.88889,419.66667,404.50000,245.12500,286.00000,554.42857,760.11111,825.33333,796.90000
12.11516,412.77778,419.33333,403.60000,244.75000,285.87500,554.14286,758.44444,825.55556,795.90000
12.12708,412.33333,419.11111,402.60000,244.75000,285.75000,553.57143,757.55556,825.88889,794.90000
12.13900,412.11111,418.77778,401.70000,244.62500,285.87500,553.00000,757.33333,826.66667,793.70000
12.15093,411.66667,418.44444,401.10000,245.00000,286.00000,552.71429,758.00000,827.11111,792.30000
12.16285,411.55556,418.44444,400.70000,245.62500,286.12500,552.28571,759.00000,828.00000,790.80000
12.17478,411.66667,417.88889,400.50000,246.25000,286.37500,552.00000,760.22222,828.33333,789.50000
12.18670,411.44444,417.88889,400.60000,246.75000,286.00000,551.85714,761.11111,828.88889,788.40000
12.19862,411.44444,417.55556,400.70000,247.75000,286.37500,551.85714,762.00000,829.33333,787.60000
12.21055,411.66667,417.66667,401.00000,248.37500,286.25000,551.71429,762.66667,829.77778,786.60000
12.22247,412.00000,417.55556,401.30000,248.62500,286.00000,552.00000,762.88889,830.00000,786.20000
12.23439,412.22222,417.44444,401.60000,248.87500,285.87500,552.14286,762.66667,830.66667,785.90000
12.24632,412.55556,417.33333,401.90000,248.75000,285.87500,552.57143,762.11111,831.22222,786.00000
12.25824,412.77778,417.33333,401.70000,248.25000,285.50000,553.28571,761.44444,831.88889,785.90000
12.27017,413.11111,417.44444,401.60000,247.75000,285.50000,554.14286,760.33333,833.00000,786.00000
12.28209,413.44444,417.44444,401.40000,246.75000,285.00000,555.14286,759.55556,834.33333,786.20000
12.29401,413.44444,417.55556,401.00000,245.62500,284.87500,556.42857,758.22222,836.00000,786.20000
12.30594,413.66667,417.88889,400.60000,244.75000,284.87500,558.00000,757.00000,837.22222,786.10000
12.31786,413.44444,418.00000,400.50000,244.00000,284.62500,559.71429,756.11111,838.55556,785.60000
12.32979,413.44444,418.33333,400.20000,243.25000,285.12500,561.71429,755.22222,839.77778,784.90000
12.34171,413.11111,418.77778,400.10000,242.75000,285.00000,563.42857,754.22222,840.44444,783.70000
12.35363,413.11111,419.11111,400.30000,242.62500,285.37500,565.42857,753.33333,840.77778,782.30000
12.36556,412.77778,419.11111,400.90000,242.50000,286.00000,567.00000,752.77778,840.66667,781.20000
12.37748,412.11111,419.33333,401.30000,242.75000,286.62500,568.00000,752.55556,840.11111,779.80000
12.38941,411.33333,419.33333,401.90000,242.87500,287.62500,569.00000,752.11111,839.22222,778.90000
12.40133,410.88889,419.44444,402.70000,243.50000,288.25000,569.14286,752.11111,838.00000,778.20000
12.41325,409.88889,419.22222,403.50000,244.00000,288.87500,569.00000,751.88889,836.66667,778.20000
12.42518,408.88889,419.11111,404.20000,244.37500,289.62500,568.28571,751.33333,835.11111,778.30000
12.43710,407.88889,418.77778,404.90000,245.00000,290.00000,567.00000,751.00000,833.44444,779.10000
12.44902,407.11111,418.77778,405.50000,245.37500,290.12500,565.57143,750.55556,831.88889,780.30000
12.46095,406.44444,418.11111,405.90000,245.62500,290.12500,564.28571,750.22222,830.00000,781.90000
12.47287,405.88889,417.88889,406.00000,246.00000,289.62500,562.71429,750.00000,828.33333,783.50000
12.48480,405.22222,417.44444,406.10000,246.50000,289.12500,561.28571,750.00000,826.55556,785.30000
12.49672,405.11111,417.11111,405.90000,246.75000,288.25000,559.71429,750.11111,825.22222,786.80000
12.50864,404.88889,417.11111,405.80000,247.12500,287.12500,558.28571,751.00000,823.88889,788.20000
12.52057,404.88889,417.00000,405.40000,247.25000,286.37500,557.14286,752.22222,822.88889,788.90000
12.53249,404.77778,416.88889,405.10000,247.75000,285.37500,556.42857,754.11111,822.55556,789.40000
12.54442,404.88889,416.77778,404.80000,248.00000,284.25000,556.00000,756.00000,822.22222,789.10000
12.55634,405.11111,416.66667,404.60000,248.00000,283.37500,556.00000,757.77778,822.55556,788.30000
12.56826,405.22222,416.44444,404.10000,248.25000,282.62500,556.28571,759.88889,823.22222,787.60000
12.58019,405.22222,416.66667,403.80000,247.87500,281.87500,556.85714,761.66667,824.00000,786.50000
12.59211,405.66667,416.44444,403.70000,247.75000,281.50000,558.00000,762.88889,824.88889,785.40000
12.60404,406.00000,416.22222,403.50000,247.37500,281.12500,559.00000,763.44444,825.77778,784.60000
12.61596,406.44444,416.11111,403.40000,247.12500,281.00000,560.28571,763.55556,826.22222,784.40000
12.62788,406.88889,415.88889,403.00000,246.75000,280.87500,561.57143,762.66667,826.77778,784.70000
12.63981,407.44444,415.44444,402.60000,246.37500,281.00000,562.85714,761.55556,827.00000,785.30000
12.65173,408.00000,415.22222,402.30000,245.75000,281.25000,563.71429,759.66667,827.22222,786.60000
12.66366,408.66667,414.88889,401.80000,245.25000,281.00000,564.71429,757.66667,827.44444,788.20000
12.67558,408.88889,414.44444,401.30000,245.12500,281.12500,565.42857,755.44444,827.66667,790.20000
12.68750,409.55556,413.88889,401.20000,245.12500,281.25000,566.00000,753.44444,827.88889,792.30000
12.69943,409.88889,413.33333,400.80000,244.87500,281.12500,566.00000,751.44444,828.44444,794.00000
12.71135,409.88889,412.55556,400.30000,244.75000,281.12500,565.85714,749.44444,829.00000,795.40000
12.72327,409.77778,411.77778,400.00000,245.00000,281.00000,565.57143,747.66667,830.00000,796.30000
12.73520,409.33333,410.66667,399.90000,244.62500,280.87500,565.14286,746.22222,830.77778,796.60000
12.74712,408.77778,409.66667,399.90000,244.37500,281.37500,564.71429,744.77778,831.66667,796.50000
12.75905,408.11111,408.44444,399.80000,244.25000,281.37500,564.14286,744.00000,832.44444,796.00000
12.77097,406.66667,407.33333,400.10000,243.75000,281.50000,563.57143,743.22222,832.44444,794.60000
12.78289,405.77778,406.33333,400.60000,243.50000,281.87500,562.85714,742.66667,832.33333,793.20000
12.79482,404.55556,405.55556,401.10000,243.12500,282.12500,562.28571,742.44444,831.55556,791.30000
12.80674,403.55556,405.22222,401.90000,243.00000,282.50000,562.00000,742.77778,830.55556,789.60000
12.81867,402.77778,404.77778,402.60000,242.75000,283.12500,562.00000,743.11111,829.11111,787.40000
12.83059,401.88889,404.66667,403.00000,242.50000,283.25000,561.57143,743.66667,827.55556,785.60000
12.84251,401.44444,404.77778,403.80000,242.37500,283.75000,561.71429,744.44444,825.77778,783.40000
12.85444,400.88889,405.11111,404.10000,242.37500,284.00000,562.14286,745.44444,824.00000,781.90000
12.86636,400.66667,405.77778,404.20000,242.87500,284.25000,562.57143,746.11111,822.55556,779.80000
12.87829,400.44444,406.22222,404.20000,243.00000,284.25000,563.14286,746.66667,821.33333,778.20000
12.89021,400.22222,406.88889,404.20000,243.12500,284.25000,564.28571,747.00000,820.55556,776.70000
12.90213,400.33333,407.55556,403.90000,243.50000,284.00000,565.42857,746.66667,820.00000,775.50000
12.91406,400.22222,408.11111,403.70000,244.00000,283.50000,566.57143,746.00000,819.66667,774.80000
12.92598,400.22222,408.66667,403.30000,244.12500,283.12500,568.00000,744.77778,819.77778,774.10000
12.93790,400.33333,409.00000,403.20000,244.62500,282.75000,569.14286,743.00000,820.33333,774.20000
12.94983,400.22222,409.22222,402.90000,245.00000,282.12500,570.28571,740.88889,820.55556,774.40000
12.96175,400.55556,409.77778,402.70000,245.12500,281.62500,571.14286,738.22222,820.88889,775.40000
12.97368,400.77778,409.66667,402.80000,245.50000,281.12500,571.71429,735.44444,821.00000,776.50000
12.98560,401.22222,409.88889,402.70000,245.87500,281.00000,572.14286,732.44444,820.77778,777.90000
12.99752,401.77778,410.00000,402.60000,246.00000,281.00000,572.14286,730.22222,820.55556,779.50000
13.00945,402.22222,410.00000,402.70000,246.00000,281.00000,571.85714,728.00000,820.22222,781.00000
13.02137,402.88889,410.00000,402.70000,246.00000,281.25000,571.42857,726.44444,819.33333,782.00000
13.03330,403.44444,410.11111,402.60000,245.62500,281.75000,570.42857,725.66667,818.22222,783.20000
13.04522,404.00000,410.22222,402.30000,245.25000,282.12500,569.42857,725.77778,816.77778,784.40000
13.05714,404.66667,410.44444,402.00000,244.75000,282.62500,568.28571,726.66667,815.00000,784.90000
13.06907,405.11111,410.77778,401.70000,244.12500,283.00000,567.14286,728.22222,813.11111,785.40000
13.08099,405.55556,411.11111,401.70000,243.25000,283.75000,565.85714,730.11111,811.22222,785.60000
13.09292,406.00000,411.33333,401.60000,242.75000,284.25000,564.57143,732.44444,809.44444,785.40000
13.10484,406.33333,411.88889,401.20000,242.25000,284.62500,563.57143,734.33333,807.77778,785.20000
13.11676,406.55556,412.55556,401.20000,242.00000,285.25000,561.85714,736.77778,806.66667,785.00000
13.12869,406.77778,412.88889,401.30000,241.62500,285.62500,560.71429,738.77778,805.55556,784.50000
13.14061,407.11111,412.88889,401.60000,241.62500,286.12500,559.14286,740.11111,805.22222,784.50000
13.15254,407.55556,413.11111,401.80000,241.62500,286.50000,557.85714,741.66667,805.33333,784.50000
13.16446,408.00000,413.33333,402.10000,241.62500,286.75000,556.57143,742.44444,806.00000,784.70000
13.17638,408.44444,413.22222,402.30000,242.12500,286.75000,555.00000,742.77778,806.88889,785.20000
13.18831,409.22222,413.11111,402.30000,242.37500,286.75000,554.28571,743.11111,807.77778,785.90000
13.20023,410.00000,412.55556,402.40000,242.75000,286.50000,553.00000,742.88889,808.77778,786.80000
13.21215,410.55556,412.00000,402.10000,243.37500,286.37500,552.71429,742.88889,809.66667,788.20000
13.22408,411.22222,411.33333,402.00000,243.75000,285.75000,552.28571,742.33333,810.66667,789.00000
13.23600,411.66667,410.55556,401.60000,244.37500,285.62500,552.57143,742.00000,811.00000,790.00000
13.24793,412.00000,409.77778,401.20000,244.75000,285.37500,553.28571,741.77778,811.66667,790.50000
13.25985,412.00000,409.22222,401.00000,245.75000,285.25000,554.00000,741.33333,812.00000,790.80000
13.27177,412.00000,408.44444,400.90000,246.50000,284.75000,554.57143,741.00000,812.44444,790.90000
13.28370,411.55556,407.66667,400.60000,247.12500,284.62500,555.28571,740.66667,813.00000,790.30000
13.29562,411.22222,406.77778,400.80000,247.87500,284.50000,556.14286,740.66667,813.22222,789.40000
13.30755,410.77778,406.00000,401.10000,248.75000,284.25000,556.28571,740.66667,813.33333,788.60000
13.31947,410.22222,405.44444,401.40000,249.37500,284.12500,556.14286,740.66667,813.22222,787.40000
13.33139,409.55556,405.00000,401.90000,249.75000,284.00000,555.57143,740.55556,812.88889,786.20000
13.34332,408.88889,404.33333,402.60000,250.00000,283.50000,554.85714,740.44444,812.11111,784.90000
13.35524,408.33333,404.00000,403.10000,250.12500,283.00000,553.28571,740.00000,811.11111,783.80000
13.36717,408.00000,404.00000,403.30000,250.00000,282.75000,551.28571,739.44444,809.44444,782.60000
13.37909,407.44444,403.77778,404.00000,249.87500,282.00000,549.14286,738.44444,807.44444,782.00000
13.39101,407.22222,404.22222,404.30000,249.62500,281.50000,546.71429,736.88889,805.33333,781.70000
13.40294,406.88889,404.66667,404.60000,249.00000,281.25000,544.28571,735.44444,803.11111,781.70000
13.41486,406.66667,405.22222,404.80000,248.50000,280.75000,541.42857,733.55556,801.22222,782.00000
13.42678,406.33333,405.77778,405.00000,248.12500,280.62500,538.85714,731.66667,799.44444,782.70000
13.43871,406.00000,406.77778,404.90000,247.25000,280.25000,536.42857,729.88889,798.00000,783.50000
13.45063,406.00000,407.88889,405.00000,246.75000,280.12500,534.42857,728.11111,796.55556,784.30000
13.46256,405.77778,408.66667,405.00000,245.87500,280.12500,532.57143,726.88889,795.66667,784.80000
13.47448,405.44444,409.66667,404.80000,245.25000,280.12500,531.00000,725.88889,794.88889,785.60000
13.48640,405.22222,410.66667,404.60000,244.62500,280.37500,529.85714,725.66667,794.44444,785.70000
13.49833,405.11111,411.33333,404.70000,243.87500,280.25000,529.28571,725.66667,793.88889,785.70000
13.51025,404.77778,412.11111,404.60000,243.50000,280.37500,529.14286,725.77778,793.44444,785.40000
13.52218,405.00000,412.88889,404.40000,242.87500,280.25000,529.28571,726.33333,793.22222,784.50000
13.53410,405.11111,413.66667,404.20000,242.87500,280.50000,530.14286,726.77778,792.88889,783.80000
13.54602,405.55556,414.00000,404.10000,242.75000,280.37500,530.85714,727.22222,792.55556,782.70000
13.55795,406.00000,414.33333,403.90000,242.75000,280.25000,532.00000,728.11111,792.66667,781.70000
13.56987,406.55556,414.77778,403.70000,242.87500,280.12500,533.14286,728.44444,792.66667,780.30000
13.58180,407.22222,414.88889,403.60000,243.37500,280.12500,534.42857,729.11111,792.88889,779.20000
13.59372,407.77778,415.11111,403.20000,243.87500,280.25000,536.00000,729.44444,793.33333,777.80000
13.60564,407.88889,414.77778,402.90000,244.37500,280.25000,537.28571,730.11111,794.11111,776.80000
13.61757,408.44444,414.77778,402.60000,244.87500,280.37500,538.42857,730.55556,794.88889,776.00000
13.62949,408.66667,414.66667,402.10000,245.50000,280.37500,539.00000,730.66667,795.88889,775.50000
13.64142,408.55556,414.55556,401.70000,245.87500,280.75000,539.57143,730.55556,796.88889,775.20000
13.65334,408.66667,414.44444,401.20000,246.00000,280.87500,540.14286,730.33333,798.11111,775.40000
13.66526,408.66667,414.44444,400.60000,246.12500,281.12500,540.28571,729.88889,799.44444,775.90000
13.67719,408.44444,414.33333,399.80000,245.87500,281.37500,540.28571,729.33333,800.55556,776.60000
13.68911,408.55556,414.33333,399.20000,245.62500,281.75000,540.28571,728.44444,802.00000,777.40000
13.70103,408.66667,414.22222,398.20000,245.50000,282.00000,540.14286,727.66667,802.88889,778.00000
13.71296,408.77778,413.88889,397.60000,245.00000,282.25000,539.57143,727.00000,803.66667,778.60000
13.72488,408.88889,413.88889,396.90000,244.50000,282.37500,539.42857,726.77778,804.33333,778.80000
13.73681,409.22222,414.00000,396.40000,244.00000,282.12500,539.00000,726.77778,804.44444,778.60000
13.74873,409.88889,413.88889,395.80000,243.12500,282.00000,538.42857,727.22222,804.22222,777.90000
13.76065,410.33333,413.88889,395.20000,242.12500,282.00000,538.00000,728.33333,803.77778,776.50000
13.77258,410.66667,413.77778,394.90000,241.37500,281.50000,537.28571,729.44444,803.11111,775.30000
13.78450,411.00000,413.77778,394.90000,240.50000,281.00000,536.42857,731.33333,802.22222,773.50000
13.79643,410.77778,413.77778,395.10000,239.75000,280.75000,535.57143,732.77778,801.22222,772.20000
13.80835,410.55556,413.55556,395.20000,239.25000,280.25000,534.57143,734.22222,799.44444,770.70000
13.82027,410.00000,413.77778,395.60000,238.50000,279.75000,533.71429,735.00000,797.77778,769.80000
13.83220,409.11111,413.77778,395.90000,238.00000,279.37500,532.57143,735.66667,796.22222,768.80000
13.84412,408.33333,413.77778,396.10000,238.00000,278.75000,531.14286,735.66667,794.22222,768.40000
13.85605,407.22222,413.88889,396.20000,237.62500,278.25000,529.85714,735.11111,791.77778,768.70000
13.86797,406.33333,413.77778,396.80000,237.62500,277.75000,528.00000,734.55556,789.66667,769.30000
13.87989,405.11111,413.77778,397.30000,237.62500,276.87500,526.42857,733.66667,787.33333,770.30000
13.89182,404.11111,413.44444,397.50000,237.75000,276.37500,524.57143,732.88889,785.33333,771.70000
13.90374,403.11111,413.33333,398.20000,237.87500,276.12500,523.00000,732.00000,783.66667,773.30000
13.91566,402.55556,412.66667,398.80000,238.00000,275.50000,521.57143,731.88889,782.44444,775.20000
13.92759,402.00000,412.33333,399.60000,238.37500,275.25000,520.42857,731.77778,781.88889,777.00000
13.93951,401.88889,411.66667,400.20000,238.62500,275.00000,519.71429,731.77778,781.77778,778.70000
13.95144,401.77778,411.11111,400.60000,238.87500,274.50000,519.28571,732.11111,781.88889,780.40000
13.96336,401.88889,410.77778,401.10000,239.25000,274.25000,519.85714,732.33333,782.77778,781.80000
13.97528,402.00000,410.44444,401.50000,239.62500,273.87500,520.57143,732.55556,783.66667,782.60000
13.98721,402.33333,410.33333,401.50000,239.62500,273.75000,522.00000,732.77778,785.00000,783.20000
13.99913,402.66667,410.55556,401.60000,240.12500,273.37500,523.42857,732.44444,786.00000,783.20000
14.01106,402.88889,411.00000,401.40000,240.00000,273.37500,525.42857,732.11111,786.77778,783.00000
14.02298,403.33333,411.55556,401.10000,240.25000,273.25000,527.14286,731.33333,787.33333,782.60000
14.03490,403.66667,412.22222,400.80000,240.25000,273.37500,528.85714,730.66667,787.77778,782.00000
14.04683,403.66667,413.11111,400.20000,240.62500,273.75000,530.57143,729.55556,787.77778,781.10000
14.05875,403.66667,413.77778,400.20000,240.62500,274.25000,531.57143,728.33333,787.77778,780.10000
14.07068,403.44444,414.66667,399.70000,240.62500,274.87500,532.71429,727.22222,787.77778,779.70000
14.08260,403.33333,415.22222,399.30000,240.62500,275.62500,533.14286,726.44444,787.55556,779.10000
14.09452,403.00000,415.88889,399.00000,240.50000,276.12500,533.42857,725.33333,787.66667,778.50000
14.10645,402.55556,416.11111,398.90000,240.37500,277.00000,533.14286,724.22222,787.55556,778.20000
14.11837,402.22222,416.00000,398.70000,240.12500,277.62500,532.57143,723.44444,787.77778,777.60000
14.13029,401.66667,416.00000,398.70000,239.87500,278.12500,531.42857,722.44444,788.11111,777.20000
14.14222,401.11111,415.88889,398.60000,239.75000,278.50000,530.57143,721.77778,788.33333,776.80000
14.15414,400.55556,415.44444,398.40000,239.37500,278.25000,528.85714,721.22222,788.33333,776.50000
14.16607,400.33333,414.88889,398.20000,239.62500,278.25000,527.14286,720.55556,788.44444,776.40000
14.17799,400.00000,414.77778,398.50000,239.50000,277.87500,525.00000,720.22222,787.88889,776.10000
14.18991,399.66667,414.55556,398.50000,239.50000,277.50000,523.00000,720.11111,787.55556,776.20000
14.20184,399.77778,414.44444,398.60000,239.75000,276.75000,520.28571,720.11111,786.55556,776.30000
14.21376,400.44444,414.44444,398.70000,240.00000,276.37500,518.00000,720.33333,785.55556,776.50000
14.22569,401.00000,414.77778,399.10000,240.12500,275.62500,515.42857,720.44444,784.77778,776.70000
14.23761,401.77778,415.22222,399.50000,240.37500,275.00000,513.28571,720.77778,784.00000,776.80000
14.24953,402.55556,416.00000,400.00000,240.25000,274.50000,511.42857,721.22222,783.33333,776.50000
14.26146,403.44444,416.66667,400.40000,240.50000,273.62500,509.85714,721.77778,783.22222,776.10000
14.27338,404.33333,417.55556,400.60000,240.37500,273.50000,508.42857,722.11111,783.44444,775.20000
14.28531,405.11111,418.44444,400.60000,240.25000,272.87500,507.57143,722.88889,784.11111,774.00000
14.29723,405.88889,419.44444,400.80000,239.75000,272.62500,506.85714,723.44444,784.66667,772.20000
14.30915,406.00000,419.88889,400.60000,239.50000,272.37500,506.28571,724.00000,785.55556,770.50000
14.32108,406.11111,420.66667,400.30000,239.37500,272.12500,506.00000,725.00000,786.44444,768.30000
14.33300,406.11111,421.00000,399.80000,239.12500,272.00000,505.42857,726.11111,787.11111,766.10000
14.34493,405.77778,421.33333,399.20000,238.62500,272.12500,505.42857,726.88889,787.55556,764.30000
14.35685,405.44444,421.55556,398.90000,238.62500,271.87500,505.28571,727.77778,787.88889,762.70000
14.36877,405.22222,421.88889,398.40000,238.62500,271.75000,505.14286,728.44444,788.11111,761.60000
14.38070,405.00000,421.77778,398.40000,238.75000,271.87500,505.14286,728.77778,788.11111,761.10000
