time, dGoR #1, dGoR #2, dGoR #3, dGoR #4, dGoR #5, dGoR #6, dGoR #7, dGoR #8, dGoR #9, dGoR #10, dGoR #11, dGoR #12, dGoR #13, dGoR #14, dGoR #15, average
10.44581, 0.43387, 0.44712, 0.40858, 0.44487, 0.48067, 0.51331, 0.44316, 0.39214, 0.34166, 0.37239, 0.41775, 0.35883, 0.43260, 0.39992, 0.41472, 0.42010, 
10.45773, 0.42317, 0.43136, 0.44296, 0.41399, 0.45695, 0.50057, 0.40575, 0.39593, 0.37585, 0.43157, 0.46498, 0.39382, 0.41362, 0.39221, 0.35869, 0.42009, 
10.46966, 0.48258, 0.46169, 0.45673, 0.46612, 0.46862, 0.52352, 0.40314, 0.44939, 0.39763, 0.39218, 0.35787, 0.48675, 0.46295, 0.47816, 0.40307, 0.44603, 
10.48158, 0.40131, 0.44610, 0.44610, 0.41446, 0.48749, 0.51428, 0.46326, 0.49934, 0.36700, 0.38992, 0.37099, 0.42112, 0.42333, 0.39906, 0.46798, 0.43412, 
10.49351, 0.48186, 0.48959, 0.41079, 0.43553, 0.54245, 0.48259, 0.43813, 0.51454, 0.37306, 0.45052, 0.47173, 0.33680, 0.35183, 0.44968, 0.37533, 0.44030, 
10.50543, 0.42802, 0.40549, 0.44625, 0.45836, 0.42356, 0.58355, 0.47189, 0.46671, 0.34717, 0.34212, 0.44034, 0.43559, 0.36493, 0.45318, 0.44905, 0.43441, 
10.51735, 0.42059, 0.50883, 0.43725, 0.46850, 0.40926, 0.54738, 0.43686, 0.42710, 0.37424, 0.40574, 0.35753, 0.38492, 0.38342, 0.38236, 0.37169, 0.42105, 
10.52928, 0.38968, 0.51941, 0.41071, 0.42709, 0.55525, 0.52408, 0.44672, 0.42327, 0.38899, 0.45641, 0.43657, 0.39017, 0.37017, 0.41394, 0.41123, 0.43758, 
10.54120, 0.40676, 0.43331, 0.41989, 0.39074, 0.42511, 0.49661, 0.43997, 0.44496, 0.49705, 0.39286, 0.44824, 0.35349, 0.44329, 0.40808, 0.38638, 0.42578, 
10.55312, 0.42467, 0.39878, 0.43332, 0.50858, 0.50485, 0.53656, 0.50674, 0.43795, 0.36012, 0.40097, 0.41159, 0.35323, 0.35507, 0.39117, 0.40162, 0.42835, 
10.56505, 0.40485, 0.43268, 0.41907, 0.46870, 0.44034, 0.45514, 0.43745, 0.43599, 0.39331, 0.35250, 0.39507, 0.38409, 0.48824, 0.39522, 0.41442, 0.42114, 
10.57697, 0.46087, 0.45371, 0.44283, 0.43098, 0.45091, 0.55591, 0.40494, 0.39580, 0.40573, 0.35283, 0.40011, 0.41309, 0.40257, 0.33957, 0.37749, 0.41916, 
10.58890, 0.38510, 0.41243, 0.39651, 0.41858, 0.42732, 0.44224, 0.46125, 0.42679, 0.37747, 0.40940, 0.39387, 0.47144, 0.47112, 0.38729, 0.36015, 0.41606, 
10.60082, 0.44736, 0.46305, 0.42314, 0.43936, 0.47672, 0.48911, 0.46854, 0.49446, 0.43816, 0.39962, 0.41938, 0.39116, 0.35826, 0.37794, 0.43496, 0.43475, 
10.61274, 0.42563, 0.41984, 0.42317, 0.39481, 0.47647, 0.47050, 0.40817, 0.40447, 0.35352, 0.39723, 0.45269, 0.45220, 0.38806, 0.40512, 0.38931, 0.41741, 
10.62467, 0.38900, 0.42870, 0.42533, 0.39646, 0.49460, 0.56953, 0.42482, 0.42110, 0.39205, 0.37898, 0.39375, 0.41720, 0.34965, 0.36763, 0.45819, 0.42047, 
10.63659, 0.43906, 0.42625, 0.48438, 0.43036, 0.47370, 0.52214, 0.44019, 0.41950, 0.41282, 0.35511, 0.46196, 0.42674, 0.43400, 0.40715, 0.43721, 0.43804, 
10.64852, 0.47025, 0.40214, 0.44169, 0.44872, 0.48102, 0.48311, 0.45387, 0.43836, 0.42226, 0.38799, 0.36357, 0.39211, 0.38865, 0.35043, 0.39976, 0.42160, 
10.66044, 0.45213, 0.43299, 0.39221, 0.47697, 0.41895, 0.49618, 0.47524, 0.49771, 0.42097, 0.38936, 0.39924, 0.41222, 0.33356, 0.38569, 0.48831, 0.43145, 
10.67236, 0.41121, 0.41453, 0.43903, 0.38724, 0.38949, 0.51153, 0.41764, 0.48676, 0.42333, 0.45210, 0.38611, 0.36731, 0.37244, 0.44113, 0.42095, 0.42139, 
10.68429, 0.39690, 0.36697, 0.47048, 0.48086, 0.47075, 0.51737, 0.40659, 0.40062, 0.43821, 0.36895, 0.39864, 0.43257, 0.45230, 0.35941, 0.37889, 0.42263, 
10.69621, 0.43839, 0.46155, 0.43442, 0.43685, 0.44085, 0.61118, 0.51309, 0.46883, 0.35824, 0.35733, 0.38256, 0.37219, 0.36026, 0.43513, 0.38507, 0.43040, 
10.70814, 0.43300, 0.43475, 0.39882, 0.44709, 0.50497, 0.54823, 0.44796, 0.45735, 0.41487, 0.42062, 0.42194, 0.43844, 0.38332, 0.33416, 0.41008, 0.43304, 
10.72006, 0.40825, 0.41044, 0.38007, 0.49391, 0.44476, 0.51186, 0.44292, 0.44556, 0.38401, 0.40949, 0.38384, 0.41729, 0.33442, 0.45593, 0.35662, 0.41863, 
10.73198, 0.43292, 0.46219, 0.41388, 0.47497, 0.48465, 0.50400, 0.45384, 0.39928, 0.44515, 0.38211, 0.38652, 0.42480, 0.34083, 0.35894, 0.42067, 0.42565, 
10.74391, 0.43056, 0.44680, 0.44751, 0.50938, 0.40225, 0.50996, 0.52135, 0.43552, 0.39208, 0.41191, 0.41047, 0.38535, 0.44802, 0.36341, 0.42082, 0.43569, 
10.75583, 0.46412, 0.45439, 0.44994, 0.46082, 0.43172, 0.55383, 0.43063, 0.39148, 0.36089, 0.44400, 0.42840, 0.35138, 0.39637, 0.37188, 0.39035, 0.42535, 
10.76775, 0.44331, 0.42808, 0.45672, 0.43044, 0.49307, 0.45573, 0.45993, 0.52010, 0.41558, 0.37307, 0.38279, 0.37797, 0.36080, 0.41946, 0.41460, 0.42878, 
10.77968, 0.39184, 0.48372, 0.45752, 0.44594, 0.49367, 0.51390, 0.40982, 0.42887, 0.39524, 0.36409, 0.36637, 0.39443, 0.44148, 0.46770, 0.34736, 0.42680, 
10.79160, 0.47095, 0.38490, 0.43467, 0.42714, 0.47537, 0.48636, 0.47568, 0.47004, 0.39916, 0.38016, 0.38588, 0.34447, 0.38049, 0.39454, 0.40965, 0.42130, 
10.80353, 0.48375, 0.45209, 0.40119, 0.46784, 0.46499, 0.53590, 0.51485, 0.48008, 0.37480, 0.41860, 0.48070, 0.38987, 0.41525, 0.35735, 0.41557, 0.44352, 
10.81545, 0.38109, 0.41049, 0.46438, 0.43311, 0.43892, 0.52679, 0.45983, 0.49311, 0.44613, 0.38459, 0.39816, 0.40322, 0.40386, 0.42755, 0.46374, 0.43566, 
10.82737, 0.38130, 0.38654, 0.43430, 0.41986, 0.51735, 0.48156, 0.44982, 0.45595, 0.41067, 0.39735, 0.39085, 0.35852, 0.32807, 0.34814, 0.35027, 0.40737, 
10.83930, 0.44229, 0.43399, 0.45541, 0.45717, 0.53772, 0.46765, 0.39570, 0.44781, 0.37398, 0.40838, 0.44655, 0.42899, 0.55325, 0.50723, 0.39485, 0.45006, 
10.85122, 0.42249, 0.45752, 0.47101, 0.44560, 0.42857, 0.53333, 0.46407, 0.38978, 0.40735, 0.43681, 0.41700, 0.43620, 0.40521, 0.38454, 0.34305, 0.42950, 
10.86315, 0.40823, 0.38787, 0.43446, 0.43741, 0.41513, 0.56824, 0.47611, 0.46227, 0.40145, 0.43338, 0.43625, 0.40145, 0.38367, 0.45630, 0.38727, 0.43263, 
10.87507, 0.43211, 0.38660, 0.44005, 0.44129, 0.46861, 0.55618, 0.40177, 0.42637, 0.42577, 0.41561, 0.37749, 0.42013, 0.35595, 0.50128, 0.47297, 0.43481, 
10.88699, 0.48295, 0.43813, 0.40914, 0.43966, 0.42147, 0.50278, 0.38762, 0.48172, 0.41561, 0.39505, 0.46473, 0.40888, 0.35410, 0.38721, 0.34432, 0.42222, 
10.89892, 0.43189, 0.37690, 0.44527, 0.42542, 0.47388, 0.49265, 0.44391, 0.43247, 0.36825, 0.40346, 0.40575, 0.41231, 0.42661, 0.38797, 0.37699, 0.42025, 
10.91084, 0.41716, 0.39782, 0.41748, 0.40833, 0.44003, 0.56744, 0.45877, 0.42997, 0.36852, 0.36706, 0.41282, 0.41710, 0.38805, 0.49731, 0.38528, 0.42488, 
10.92277, 0.40300, 0.40971, 0.40514, 0.43051, 0.44960, 0.55276, 0.40670, 0.39115, 0.38263, 0.42476, 0.34697, 0.39383, 0.34442, 0.36877, 0.45258, 0.41083, 
10.93469, 0.39922, 0.43051, 0.39978, 0.45626, 0.45044, 0.49942, 0.40272, 0.40258, 0.39516, 0.43612, 0.39049, 0.37123, 0.36461, 0.32089, 0.40110, 0.40803, 
10.94661, 0.42944, 0.44208, 0.40337, 0.37329, 0.44632, 0.48230, 0.43620, 0.48186, 0.38540, 0.47911, 0.30814, 0.43480, 0.35546, 0.39536, 0.35617, 0.41395, 
10.95854, 0.41209, 0.41305, 0.41806, 0.42446, 0.40146, 0.56364, 0.47739, 0.44884, 0.45666, 0.42837, 0.41930, 0.34962, 0.39893, 0.37731, 0.37517, 0.42429, 
10.97046, 0.41376, 0.37926, 0.46498, 0.38995, 0.46747, 0.49302, 0.40566, 0.38693, 0.39515, 0.37094, 0.38248, 0.39418, 0.42089, 0.37453, 0.37186, 0.40740, 
10.98239, 0.44415, 0.41985, 0.40589, 0.43223, 0.46693, 0.48308, 0.40336, 0.44504, 0.38749, 0.44481, 0.39816, 0.34877, 0.36565, 0.39543, 0.39267, 0.41557, 
10.99431, 0.44122, 0.35758, 0.41301, 0.48157, 0.43588, 0.51506, 0.41056, 0.39368, 0.35029, 0.37386, 0.35735, 0.39401, 0.39170, 0.39690, 0.43450, 0.40981, 
11.00623, 0.42580, 0.44536, 0.41867, 0.44334, 0.44820, 0.55308, 0.47331, 0.45148, 0.32333, 0.41265, 0.44964, 0.38347, 0.37416, 0.41874, 0.48795, 0.43394, 
11.01816, 0.46522, 0.44563, 0.39623, 0.48812, 0.47510, 0.53895, 0.44974, 0.47362, 0.37903, 0.39810, 0.40024, 0.34664, 0.42767, 0.38406, 0.44767, 0.43440, 
11.03008, 0.40925, 0.41000, 0.47935, 0.45257, 0.43268, 0.54856, 0.40264, 0.45302, 0.48755, 0.48299, 0.40574, 0.43918, 0.39151, 0.37824, 0.38407, 0.43716, 
11.04200, 0.48505, 0.40602, 0.43763, 0.43148, 0.42045, 0.45233, 0.40893, 0.50147, 0.38507, 0.37137, 0.38403, 0.42984, 0.39323, 0.39779, 0.35844, 0.41754, 
11.05393, 0.43306, 0.42204, 0.47018, 0.46609, 0.52952, 0.59094, 0.38821, 0.51216, 0.39344, 0.42197, 0.37616, 0.38248, 0.33676, 0.44661, 0.41145, 0.43874, 
11.06585, 0.41123, 0.41379, 0.39610, 0.41285, 0.45445, 0.57400, 0.40974, 0.43040, 0.47044, 0.36880, 0.41606, 0.30187, 0.39170, 0.39571, 0.32417, 0.41142, 
11.07778, 0.42826, 0.35707, 0.35823, 0.44039, 0.46389, 0.53569, 0.39258, 0.39358, 0.35223, 0.38442, 0.34736, 0.35030, 0.35270, 0.33268, 0.43523, 0.39497, 
11.08970, 0.39747, 0.39516, 0.39739, 0.41715, 0.41881, 0.52594, 0.41159, 0.43160, 0.42402, 0.40938, 0.36637, 0.47642, 0.35550, 0.41531, 0.41868, 0.41738, 
11.10162, 0.47081, 0.43140, 0.38222, 0.41178, 0.44881, 0.61543, 0.44239, 0.43732, 0.40701, 0.36436, 0.32420, 0.42587, 0.31816, 0.35141, 0.40206, 0.41555, 
11.11355, 0.39723, 0.39653, 0.43391, 0.39370, 0.46381, 0.52679, 0.42099, 0.46275, 0.43223, 0.37934, 0.38588, 0.35574, 0.39636, 0.48077, 0.48489, 0.42739, 
11.12547, 0.40520, 0.43139, 0.46078, 0.45684, 0.43981, 0.54253, 0.40497, 0.50005, 0.34151, 0.34992, 0.40915, 0.39804, 0.46470, 0.38216, 0.41078, 0.42652, 
11.13740, 0.41583, 0.38578, 0.41674, 0.42858, 0.44697, 0.49061, 0.41845, 0.48083, 0.38107, 0.31449, 0.41926, 0.35466, 0.39138, 0.35203, 0.41782, 0.40763, 
11.14932, 0.47770, 0.40989, 0.41664, 0.46197, 0.43500, 0.47626, 0.43407, 0.43730, 0.33941, 0.47887, 0.39070, 0.41390, 0.39998, 0.37855, 0.39208, 0.42282, 
11.16124, 0.43571, 0.41247, 0.40983, 0.46737, 0.47972, 0.54682, 0.43820, 0.42511, 0.39409, 0.51043, 0.37785, 0.33531, 0.35371, 0.38207, 0.37165, 0.42269, 
11.17317, 0.46750, 0.39124, 0.40031, 0.39917, 0.40000, 0.46791, 0.49066, 0.47110, 0.36010, 0.45181, 0.40981, 0.42903, 0.40424, 0.46278, 0.39615, 0.42679, 
11.18509, 0.45527, 0.38774, 0.45285, 0.46877, 0.46837, 0.51034, 0.42030, 0.48685, 0.36908, 0.43488, 0.38164, 0.41393, 0.34889, 0.43891, 0.38871, 0.42844, 
11.19702, 0.46691, 0.38627, 0.42452, 0.44817, 0.42915, 0.58206, 0.49013, 0.42004, 0.39480, 0.38316, 0.43070, 0.34737, 0.39338, 0.47005, 0.41922, 0.43240, 
11.20894, 0.41132, 0.41750, 0.51578, 0.36512, 0.43850, 0.58942, 0.42977, 0.38254, 0.41827, 0.38686, 0.40545, 0.35637, 0.40008, 0.36185, 0.36334, 0.41614, 
11.22086, 0.40947, 0.38494, 0.43516, 0.41196, 0.39857, 0.59676, 0.44422, 0.43981, 0.39585, 0.37997, 0.34550, 0.36886, 0.50068, 0.46296, 0.37900, 0.42358, 
11.23279, 0.38416, 0.45931, 0.43881, 0.43177, 0.44561, 0.54315, 0.44599, 0.43029, 0.38673, 0.36777, 0.29974, 0.36590, 0.44790, 0.49174, 0.34483, 0.41891, 
11.24471, 0.43826, 0.40042, 0.43225, 0.41437, 0.35917, 0.55545, 0.42573, 0.45656, 0.38168, 0.34801, 0.34147, 0.36805, 0.42265, 0.29351, 0.35199, 0.39930, 
11.25663, 0.42530, 0.47380, 0.41485, 0.45481, 0.39456, 0.54528, 0.39411, 0.46223, 0.48078, 0.41221, 0.37015, 0.37659, 0.36299, 0.30748, 0.38176, 0.41713, 
11.26856, 0.42033, 0.40862, 0.41619, 0.44912, 0.44129, 0.53392, 0.41555, 0.42841, 0.35822, 0.44946, 0.35998, 0.40512, 0.42973, 0.37121, 0.41792, 0.42034, 
11.28048, 0.41803, 0.45701, 0.39860, 0.44406, 0.47083, 0.57184, 0.44331, 0.33808, 0.39630, 0.43479, 0.40290, 0.35120, 0.41658, 0.40722, 0.45632, 0.42714, 
11.29241, 0.38915, 0.43554, 0.44455, 0.45093, 0.36139, 0.54732, 0.39607, 0.44274, 0.45759, 0.39782, 0.38352, 0.39565, 0.37773, 0.34853, 0.41620, 0.41631, 
11.30433, 0.43638, 0.43531, 0.42329, 0.45786, 0.42776, 0.57050, 0.43983, 0.48316, 0.36579, 0.32352, 0.38191, 0.38766, 0.37240, 0.37215, 0.39050, 0.41787, 
11.31625, 0.38930, 0.42451, 0.40248, 0.41312, 0.41832, 0.49420, 0.55775, 0.46002, 0.37319, 0.39121, 0.40571, 0.46368, 0.44370, 0.45064, 0.37842, 0.43108, 
11.32818, 0.40876, 0.43969, 0.41946, 0.44244, 0.43030, 0.53087, 0.42494, 0.45491, 0.37124, 0.36335, 0.45226, 0.40749, 0.33896, 0.43310, 0.39838, 0.42108, 
11.34010, 0.42522, 0.44299, 0.43166, 0.38807, 0.45992, 0.52716, 0.45677, 0.48400, 0.43044, 0.34745, 0.38278, 0.46713, 0.32935, 0.48119, 0.43018, 0.43229, 
11.35203, 0.40719, 0.45105, 0.39235, 0.38758, 0.45067, 0.52891, 0.43739, 0.39159, 0.34751, 0.39474, 0.44492, 0.36964, 0.35782, 0.46722, 0.42978, 0.41722, 
11.36395, 0.44100, 0.40231, 0.40966, 0.38755, 0.38815, 0.48861, 0.46675, 0.45389, 0.43615, 0.42231, 0.39501, 0.41543, 0.41259, 0.37864, 0.45102, 0.42327, 
11.37587, 0.38299, 0.47254, 0.47536, 0.40563, 0.48378, 0.50084, 0.40559, 0.48973, 0.43136, 0.37487, 0.36427, 0.34703, 0.42963, 0.38216, 0.41988, 0.42438, 
11.38780, 0.42230, 0.40977, 0.40544, 0.39447, 0.41877, 0.55858, 0.38263, 0.46268, 0.36483, 0.42099, 0.36374, 0.49521, 0.41674, 0.42734, 0.50269, 0.42975, 
11.39972, 0.42547, 0.42858, 0.50372, 0.43745, 0.40355, 0.55601, 0.49309, 0.37851, 0.40205, 0.36109, 0.46092, 0.36143, 0.38498, 0.34785, 0.42893, 0.42491, 
11.41165, 0.44009, 0.44206, 0.42634, 0.47709, 0.40564, 0.49010, 0.42324, 0.41266, 0.47557, 0.39787, 0.41021, 0.35754, 0.40056, 0.37734, 0.36894, 0.42035, 
11.42357, 0.40381, 0.42845, 0.44662, 0.43124, 0.50697, 0.53544, 0.44053, 0.44772, 0.39766, 0.40429, 0.35873, 0.43889, 0.42489, 0.34877, 0.40784, 0.42812, 
11.43549, 0.39811, 0.44589, 0.40679, 0.44044, 0.43837, 0.58431, 0.45157, 0.39133, 0.39760, 0.35874, 0.35494, 0.28924, 0.37047, 0.31421, 0.39892, 0.40273, 
11.44742, 0.36712, 0.46659, 0.43671, 0.43600, 0.42478, 0.44604, 0.38877, 0.45543, 0.39991, 0.44964, 0.43258, 0.39721, 0.38493, 0.33403, 0.42868, 0.41656, 
11.45934, 0.43031, 0.37901, 0.43592, 0.44151, 0.46371, 0.54092, 0.44457, 0.40308, 0.44341, 0.32603, 0.37985, 0.37771, 0.37608, 0.40579, 0.40577, 0.41691, 
11.47127, 0.42747, 0.39092, 0.36792, 0.44131, 0.45547, 0.53931, 0.42289, 0.48457, 0.37125, 0.32763, 0.35506, 0.40753, 0.29347, 0.41757, 0.34772, 0.40334, 
11.48319, 0.44395, 0.40297, 0.41738, 0.44486, 0.41766, 0.50139, 0.46558, 0.41748, 0.38327, 0.37720, 0.39297, 0.40558, 0.39935, 0.33354, 0.39360, 0.41312, 
11.49511, 0.42739, 0.41587, 0.38501, 0.44524, 0.47818, 0.54115, 0.48119, 0.49930, 0.44295, 0.42644, 0.48279, 0.39085, 0.39520, 0.38332, 0.44231, 0.44248, 
11.50704, 0.38460, 0.43427, 0.42314, 0.45150, 0.41010, 0.59794, 0.48642, 0.46686, 0.40742, 0.38769, 0.36715, 0.43700, 0.34302, 0.35754, 0.42785, 0.42550, 
11.51896, 0.42122, 0.42057, 0.40954, 0.42831, 0.45598, 0.61622, 0.43927, 0.48859, 0.45720, 0.39241, 0.45866, 0.30461, 0.36401, 0.41670, 0.38628, 0.43064, 
11.53088, 0.41130, 0.39185, 0.47666, 0.42052, 0.45175, 0.56256, 0.47661, 0.44682, 0.31017, 0.37687, 0.42230, 0.39917, 0.46909, 0.36577, 0.29854, 0.41866, 
11.54281, 0.41891, 0.43061, 0.39610, 0.43764, 0.45931, 0.52410, 0.44233, 0.41640, 0.42629, 0.38959, 0.33940, 0.39835, 0.33481, 0.42361, 0.39339, 0.41539, 
11.55473, 0.38511, 0.43086, 0.38690, 0.44106, 0.43216, 0.55383, 0.46963, 0.44883, 0.37454, 0.33270, 0.35081, 0.41227, 0.36714, 0.41358, 0.36933, 0.41125, 
11.56666, 0.42960, 0.49219, 0.41490, 0.42925, 0.42743, 0.56760, 0.45968, 0.46698, 0.43430, 0.34806, 0.36259, 0.37884, 0.35492, 0.35801, 0.38725, 0.42077, 
11.57858, 0.39795, 0.46738, 0.46034, 0.41731, 0.46087, 0.51989, 0.45404, 0.37357, 0.41499, 0.31302, 0.42708, 0.38079, 0.41934, 0.41318, 0.48141, 0.42674, 
11.59050, 0.38828, 0.41957, 0.42006, 0.39899, 0.45718, 0.50813, 0.45662, 0.39546, 0.35281, 0.40254, 0.40999, 0.39813, 0.29895, 0.30925, 0.30574, 0.39478, 
11.60243, 0.40179, 0.38956, 0.43500, 0.49567, 0.40879, 0.54366, 0.48970, 0.42490, 0.38759, 0.32816, 0.40694, 0.36841, 0.39648, 0.39171, 0.38093, 0.41662, 
11.61435, 0.42877, 0.43344, 0.43220, 0.45158, 0.38647, 0.54483, 0.42131, 0.42615, 0.36265, 0.39548, 0.36376, 0.37510, 0.46646, 0.36207, 0.38430, 0.41564, 
11.62628, 0.39417, 0.48538, 0.42090, 0.40863, 0.44721, 0.46967, 0.41265, 0.44405, 0.39372, 0.43291, 0.33816, 0.45775, 0.43991, 0.43016, 0.44275, 0.42787, 
11.63820, 0.42031, 0.42098, 0.43980, 0.39852, 0.45019, 0.47967, 0.49520, 0.43422, 0.40152, 0.42272, 0.36271, 0.39921, 0.46538, 0.35577, 0.42993, 0.42508, 
11.65012, 0.39462, 0.40504, 0.43543, 0.42788, 0.50806, 0.57016, 0.42286, 0.40183, 0.43517, 0.41097, 0.40812, 0.39442, 0.38164, 0.41368, 0.40692, 0.42779, 
11.66205, 0.37943, 0.39489, 0.41550, 0.42216, 0.43908, 0.52322, 0.53065, 0.49124, 0.39765, 0.40296, 0.37471, 0.45401, 0.40732, 0.36235, 0.33396, 0.42194, 
11.67397, 0.37912, 0.41435, 0.41282, 0.39781, 0.43377, 0.55320, 0.47359, 0.41227, 0.40078, 0.37769, 0.38530, 0.39466, 0.41964, 0.30858, 0.41561, 0.41195, 
11.68590, 0.40450, 0.45116, 0.35308, 0.44935, 0.38825, 0.56097, 0.44233, 0.39444, 0.42616, 0.41616, 0.41082, 0.35922, 0.44594, 0.44591, 0.41511, 0.42423, 
11.69782, 0.38694, 0.40949, 0.40128, 0.42513, 0.40645, 0.47192, 0.46074, 0.46606, 0.40948, 0.36287, 0.37010, 0.36171, 0.35396, 0.36837, 0.38962, 0.40294, 
11.70974, 0.36315, 0.44045, 0.42446, 0.42060, 0.41612, 0.52001, 0.39426, 0.42946, 0.37027, 0.36546, 0.45577, 0.35312, 0.40552, 0.32874, 0.33746, 0.40166, 
11.72167, 0.44832, 0.34876, 0.41786, 0.47345, 0.39706, 0.55548, 0.51740, 0.36013, 0.44985, 0.41851, 0.33346, 0.34903, 0.37919, 0.35160, 0.33529, 0.40903, 
11.73359, 0.42452, 0.38303, 0.40541, 0.44712, 0.41973, 0.56076, 0.38152, 0.39703, 0.35102, 0.43008, 0.39624, 0.36584, 0.41333, 0.39135, 0.37628, 0.40955, 
11.74551, 0.40364, 0.33711, 0.38089, 0.40953, 0.43999, 0.57989, 0.44554, 0.40553, 0.38479, 0.33542, 0.45619, 0.43328, 0.42948, 0.37863, 0.43029, 0.41668, 
11.75744, 0.39903, 0.42723, 0.41021, 0.43129, 0.44484, 0.58748, 0.43910, 0.46976, 0.39729, 0.35183, 0.36956, 0.40580, 0.42381, 0.35503, 0.49970, 0.42746, 
11.76936, 0.47208, 0.43154, 0.38506, 0.40552, 0.44001, 0.57318, 0.46101, 0.39067, 0.39863, 0.34911, 0.43875, 0.40087, 0.39015, 0.38855, 0.42620, 0.42342, 
11.78129, 0.38377, 0.39862, 0.43352, 0.43990, 0.50679, 0.54075, 0.46918, 0.44221, 0.36822, 0.33461, 0.32284, 0.42847, 0.39374, 0.34306, 0.43894, 0.41631, 
11.79321, 0.41536, 0.43621, 0.44448, 0.41304, 0.43372, 0.45926, 0.40827, 0.40753, 0.41297, 0.37928, 0.42518, 0.43363, 0.44916, 0.41160, 0.41081, 0.42270, 
11.80513, 0.47728, 0.38820, 0.38892, 0.45961, 0.44905, 0.53367, 0.38934, 0.42259, 0.38537, 0.32414, 0.35334, 0.40950, 0.39183, 0.42213, 0.41761, 0.41417, 
11.81706, 0.42032, 0.40203, 0.38232, 0.41650, 0.41851, 0.51778, 0.45617, 0.43437, 0.40621, 0.29344, 0.39859, 0.42155, 0.34597, 0.38902, 0.39615, 0.40660, 
11.82898, 0.46049, 0.47433, 0.40341, 0.37437, 0.44052, 0.54281, 0.55710, 0.41966, 0.43186, 0.32833, 0.39343, 0.34387, 0.31841, 0.39432, 0.40623, 0.41928, 
11.84091, 0.33832, 0.37166, 0.46140, 0.38991, 0.44736, 0.47454, 0.37843, 0.44633, 0.35131, 0.38472, 0.38100, 0.37136, 0.32839, 0.41735, 0.33248, 0.39164, 
11.85283, 0.41757, 0.40707, 0.40407, 0.41745, 0.48203, 0.55544, 0.46036, 0.42082, 0.42593, 0.39750, 0.38350, 0.34150, 0.33296, 0.43554, 0.32110, 0.41352, 
11.86475, 0.39062, 0.41216, 0.41670, 0.38781, 0.39785, 0.53987, 0.49207, 0.43044, 0.33878, 0.39028, 0.35982, 0.39687, 0.40620, 0.36697, 0.41803, 0.40963, 
11.87668, 0.36863, 0.41430, 0.39095, 0.43925, 0.42121, 0.58401, 0.40823, 0.45402, 0.42546, 0.40811, 0.40520, 0.35490, 0.44715, 0.44484, 0.39089, 0.42381, 
11.88860, 0.37486, 0.41646, 0.44852, 0.38460, 0.41969, 0.50494, 0.40279, 0.43263, 0.37137, 0.33770, 0.31223, 0.39119, 0.34706, 0.40502, 0.42374, 0.39819, 
11.90053, 0.37124, 0.42408, 0.43216, 0.46009, 0.42557, 0.50530, 0.45698, 0.46390, 0.41428, 0.35153, 0.38848, 0.38430, 0.35007, 0.36403, 0.31415, 0.40708, 
11.91245, 0.38726, 0.41496, 0.37054, 0.45529, 0.41345, 0.52106, 0.44256, 0.41127, 0.37931, 0.36338, 0.47934, 0.31441, 0.34461, 0.36354, 0.37648, 0.40250, 
11.92437, 0.38401, 0.39234, 0.40031, 0.41955, 0.38462, 0.51104, 0.46360, 0.37888, 0.35697, 0.37050, 0.33951, 0.36485, 0.44785, 0.38169, 0.39970, 0.39969, 
11.93630, 0.41171, 0.41407, 0.41430, 0.40566, 0.45415, 0.46374, 0.43838, 0.41072, 0.30728, 0.35701, 0.35024, 0.34697, 0.32339, 0.39975, 0.38557, 0.39220, 
11.94822, 0.42517, 0.38369, 0.41167, 0.50003, 0.38949, 0.48784, 0.45064, 0.37452, 0.42276, 0.40615, 0.34850, 0.33977, 0.35771, 0.36396, 0.35637, 0.40122, 
11.96015, 0.40337, 0.39149, 0.43331, 0.46479, 0.44964, 0.54634, 0.41657, 0.43422, 0.41845, 0.35757, 0.32665, 0.38327, 0.36763, 0.40190, 0.36095, 0.41041, 
11.97207, 0.37842, 0.44001, 0.44098, 0.41495, 0.43709, 0.48439, 0.44910, 0.45890, 0.41108, 0.41413, 0.35675, 0.38012, 0.36462, 0.39524, 0.36062, 0.41243, 
11.98399, 0.35983, 0.44330, 0.44191, 0.48891, 0.50185, 0.52055, 0.43255, 0.48596, 0.36522, 0.42417, 0.41856, 0.42269, 0.41340, 0.33404, 0.40416, 0.43047, 
11.99592, 0.42507, 0.42711, 0.42576, 0.37040, 0.43992, 0.54301, 0.42360, 0.37302, 0.42308, 0.36155, 0.36623, 0.34124, 0.39592, 0.40211, 0.41020, 0.40855, 
12.00784, 0.38657, 0.36746, 0.43795, 0.45890, 0.39114, 0.50973, 0.45249, 0.39999, 0.40035, 0.34998, 0.38074, 0.36624, 0.40512, 0.34270, 0.42780, 0.40514, 
12.01976, 0.42560, 0.41872, 0.44484, 0.42033, 0.45290, 0.47938, 0.44745, 0.36027, 0.36407, 0.37035, 0.42312, 0.36787, 0.34750, 0.48271, 0.41864, 0.41492, 
12.03169, 0.39865, 0.36720, 0.46971, 0.42283, 0.50161, 0.47643, 0.49755, 0.41052, 0.47215, 0.42905, 0.41580, 0.42416, 0.44516, 0.41525, 0.33446, 0.43203, 
