time, dGoR #1, dGoR #2, dGoR #3, dGoR #4, dGoR #5, dGoR #6, dGoR #7, dGoR #8, dGoR #9, dGoR #10, dGoR #11, dGoR #12, dGoR #13, dGoR #14, dGoR #15, average
10.27888, 0.46623, 0.52554, 0.52047, 0.58474, 0.55397, 0.47656, 0.51266, 0.55499, 0.46942, 0.48624, 0.55374, 0.51791, 0.52125, 0.43321, 0.50674, 0.51224, 
10.29080, 0.53044, 0.51413, 0.51175, 0.60186, 0.50990, 0.52585, 0.46077, 0.56521, 0.49358, 0.54309, 0.52455, 0.49354, 0.48934, 0.42977, 0.49233, 0.51241, 
10.30272, 0.64048, 0.51652, 0.49153, 0.57243, 0.52478, 0.58469, 0.56495, 0.56072, 0.44232, 0.53806, 0.55419, 0.54218, 0.48160, 0.46136, 0.47292, 0.52992, 
10.31465, 0.55064, 0.51670, 0.49068, 0.54495, 0.50363, 0.65183, 0.53216, 0.45366, 0.48828, 0.44196, 0.46344, 0.55532, 0.49385, 0.46723, 0.47759, 0.50880, 
10.32657, 0.52734, 0.59277, 0.53371, 0.58217, 0.50854, 0.64551, 0.50591, 0.57965, 0.41574, 0.49034, 0.53369, 0.52720, 0.57944, 0.37279, 0.56008, 0.53032, 
10.33849, 0.52770, 0.57654, 0.67000, 0.48028, 0.47947, 0.58677, 0.52939, 0.48946, 0.56700, 0.43015, 0.47850, 0.50349, 0.46758, 0.58680, 0.47917, 0.52349, 
10.35042, 0.53888, 0.51903, 0.53903, 0.53594, 0.51849, 0.60344, 0.50178, 0.47337, 0.51159, 0.45835, 0.51889, 0.46407, 0.44962, 0.48762, 0.57598, 0.51307, 
10.36234, 0.69480, 0.51871, 0.50043, 0.54721, 0.51086, 0.50711, 0.56080, 0.45047, 0.51772, 0.56797, 0.50025, 0.42276, 0.58179, 0.44479, 0.57533, 0.52673, 
10.37427, 0.57318, 0.57429, 0.59590, 0.58079, 0.50466, 0.51398, 0.48072, 0.48656, 0.47560, 0.45962, 0.42635, 0.49275, 0.55924, 0.44165, 0.41021, 0.50503, 
10.38619, 0.55980, 0.53607, 0.53598, 0.54236, 0.53534, 0.55485, 0.56672, 0.60294, 0.48066, 0.58488, 0.50528, 0.54507, 0.47207, 0.49304, 0.47302, 0.53254, 
10.39811, 0.51085, 0.52857, 0.57304, 0.58270, 0.55656, 0.48651, 0.58498, 0.53337, 0.45318, 0.48780, 0.45070, 0.55141, 0.49870, 0.44616, 0.58345, 0.52186, 
10.41004, 0.46495, 0.41099, 0.53522, 0.58295, 0.48736, 0.49432, 0.51475, 0.42240, 0.50434, 0.48488, 0.47765, 0.49903, 0.54516, 0.48592, 0.46375, 0.49158, 
10.42196, 0.59664, 0.58057, 0.51223, 0.48210, 0.50888, 0.53886, 0.47081, 0.59675, 0.53945, 0.49904, 0.53197, 0.46393, 0.54670, 0.51546, 0.40527, 0.51924, 
10.43389, 0.53584, 0.58111, 0.46357, 0.46235, 0.48066, 0.57330, 0.45325, 0.48592, 0.55519, 0.49866, 0.49589, 0.49464, 0.43997, 0.49043, 0.45763, 0.49789, 
10.44581, 0.58824, 0.57126, 0.64047, 0.58037, 0.48994, 0.56330, 0.51113, 0.45120, 0.46502, 0.48430, 0.45165, 0.52130, 0.50104, 0.45083, 0.50553, 0.51837, 
10.45773, 0.55250, 0.55358, 0.51714, 0.54042, 0.62576, 0.54362, 0.57302, 0.50847, 0.52412, 0.51544, 0.62191, 0.50425, 0.48233, 0.45682, 0.45680, 0.53175, 
10.46966, 0.51394, 0.55724, 0.48253, 0.45090, 0.51584, 0.53794, 0.53321, 0.42476, 0.45020, 0.43802, 0.51890, 0.52898, 0.50182, 0.54478, 0.49352, 0.49950, 
10.48158, 0.49585, 0.67133, 0.50001, 0.51832, 0.53960, 0.44905, 0.48926, 0.50922, 0.50504, 0.43832, 0.49715, 0.46928, 0.45905, 0.49466, 0.53822, 0.50496, 
10.49351, 0.54080, 0.50403, 0.47553, 0.56233, 0.51711, 0.58479, 0.60801, 0.54701, 0.42663, 0.48668, 0.48593, 0.48958, 0.48569, 0.44725, 0.41275, 0.50494, 
10.50543, 0.49660, 0.57259, 0.48084, 0.53132, 0.48249, 0.57392, 0.61046, 0.51828, 0.50263, 0.53669, 0.49303, 0.49766, 0.46032, 0.48930, 0.51573, 0.51746, 
10.51735, 0.58687, 0.52979, 0.53790, 0.47513, 0.54536, 0.49071, 0.50455, 0.48322, 0.47399, 0.47388, 0.46299, 0.50236, 0.47479, 0.48229, 0.51126, 0.50234, 
10.52928, 0.48019, 0.63651, 0.64310, 0.51206, 0.58321, 0.54186, 0.48224, 0.46269, 0.55640, 0.45145, 0.51925, 0.48473, 0.50471, 0.43614, 0.43404, 0.51524, 
10.54120, 0.51982, 0.52089, 0.57629, 0.52393, 0.54193, 0.50213, 0.53098, 0.47176, 0.48176, 0.46382, 0.53081, 0.48677, 0.48136, 0.48142, 0.45585, 0.50463, 
10.55312, 0.51755, 0.46419, 0.51765, 0.58530, 0.49637, 0.52827, 0.48249, 0.51012, 0.49045, 0.52130, 0.46865, 0.45138, 0.49764, 0.46820, 0.51994, 0.50130, 
10.56505, 0.49125, 0.53575, 0.54615, 0.45968, 0.54164, 0.49978, 0.49269, 0.48326, 0.51790, 0.45646, 0.47717, 0.50743, 0.52854, 0.49136, 0.53108, 0.50401, 
10.57697, 0.56319, 0.52521, 0.52717, 0.49254, 0.54506, 0.62270, 0.54268, 0.50227, 0.51523, 0.49604, 0.48835, 0.50648, 0.46233, 0.44201, 0.53474, 0.51773, 
10.58890, 0.51580, 0.59699, 0.52524, 0.43478, 0.46639, 0.54403, 0.50149, 0.52362, 0.42896, 0.45731, 0.45943, 0.51591, 0.63086, 0.42453, 0.45400, 0.49862, 
10.60082, 0.54112, 0.55845, 0.57640, 0.52647, 0.56321, 0.54695, 0.46210, 0.47347, 0.49980, 0.44823, 0.53899, 0.49352, 0.42201, 0.44363, 0.57828, 0.51151, 
10.61274, 0.52259, 0.60488, 0.55158, 0.56984, 0.53498, 0.52205, 0.49336, 0.47821, 0.47722, 0.47012, 0.48465, 0.47355, 0.48156, 0.48494, 0.48401, 0.50890, 
10.62467, 0.53528, 0.44942, 0.52346, 0.55587, 0.55887, 0.54753, 0.50790, 0.43978, 0.49689, 0.40895, 0.56332, 0.52132, 0.54004, 0.43123, 0.46194, 0.50279, 
10.63659, 0.51492, 0.56641, 0.52705, 0.55363, 0.48112, 0.51888, 0.52671, 0.46313, 0.52453, 0.50846, 0.52097, 0.53113, 0.55589, 0.46599, 0.49085, 0.51664, 
10.64852, 0.56707, 0.54020, 0.56167, 0.53692, 0.57750, 0.46178, 0.46543, 0.53126, 0.51402, 0.52723, 0.44457, 0.56761, 0.45355, 0.51487, 0.51796, 0.51877, 
10.66044, 0.48683, 0.56643, 0.50568, 0.48996, 0.53195, 0.61535, 0.47380, 0.42003, 0.46483, 0.46669, 0.45915, 0.56092, 0.42161, 0.47653, 0.45359, 0.49289, 
10.67236, 0.48522, 0.55253, 0.53959, 0.50022, 0.52545, 0.41431, 0.47722, 0.43662, 0.48512, 0.58189, 0.53714, 0.46092, 0.47351, 0.45334, 0.44733, 0.49136, 
10.68429, 0.53919, 0.53013, 0.56110, 0.54073, 0.58306, 0.56370, 0.49387, 0.58343, 0.51008, 0.56880, 0.46307, 0.47570, 0.46252, 0.53046, 0.55112, 0.53046, 
10.69621, 0.48000, 0.47121, 0.64747, 0.52090, 0.52909, 0.48881, 0.57240, 0.49673, 0.49175, 0.55213, 0.54545, 0.51279, 0.52333, 0.43259, 0.47693, 0.51611, 
10.70814, 0.53082, 0.48821, 0.50308, 0.55367, 0.45574, 0.49489, 0.50163, 0.46019, 0.53246, 0.55172, 0.48568, 0.46588, 0.46034, 0.45358, 0.38935, 0.48848, 
10.72006, 0.48970, 0.54711, 0.51802, 0.50906, 0.51363, 0.55794, 0.48479, 0.54575, 0.48302, 0.49305, 0.45075, 0.48158, 0.50363, 0.38280, 0.46832, 0.49528, 
10.73198, 0.54641, 0.50676, 0.47882, 0.51859, 0.48965, 0.56445, 0.52790, 0.50235, 0.52277, 0.57905, 0.49162, 0.46856, 0.48997, 0.49070, 0.47453, 0.51014, 
10.74391, 0.42678, 0.61092, 0.52447, 0.45293, 0.52905, 0.54732, 0.58073, 0.48709, 0.46732, 0.54088, 0.47424, 0.48102, 0.50771, 0.47694, 0.47339, 0.50539, 
10.75583, 0.54532, 0.54229, 0.68198, 0.57024, 0.54175, 0.52295, 0.51827, 0.49453, 0.53732, 0.55148, 0.45059, 0.47692, 0.39875, 0.48638, 0.40547, 0.51495, 
10.76775, 0.56307, 0.49116, 0.57873, 0.50259, 0.51882, 0.55463, 0.49335, 0.47452, 0.43957, 0.52120, 0.44256, 0.57695, 0.50119, 0.49996, 0.43604, 0.50629, 
10.77968, 0.67496, 0.51378, 0.50521, 0.50292, 0.55635, 0.51269, 0.50248, 0.44254, 0.41959, 0.48815, 0.43257, 0.45238, 0.46963, 0.45824, 0.45274, 0.49228, 
10.79160, 0.53874, 0.51864, 0.48115, 0.50017, 0.48635, 0.53105, 0.46228, 0.50472, 0.46645, 0.48801, 0.48147, 0.49621, 0.50162, 0.37145, 0.46876, 0.48647, 
10.80353, 0.55727, 0.45977, 0.50417, 0.52000, 0.53434, 0.55855, 0.47913, 0.45300, 0.48240, 0.44897, 0.43979, 0.46099, 0.46096, 0.48958, 0.41054, 0.48396, 
10.81545, 0.52812, 0.42797, 0.60419, 0.47893, 0.49598, 0.53740, 0.50856, 0.49582, 0.52837, 0.48139, 0.45936, 0.49542, 0.41267, 0.51925, 0.43535, 0.49392, 
10.82737, 0.53387, 0.50174, 0.41291, 0.51355, 0.48229, 0.55891, 0.46932, 0.42474, 0.47457, 0.44624, 0.39131, 0.55058, 0.49515, 0.48084, 0.51061, 0.48311, 
10.83930, 0.49985, 0.56351, 0.46238, 0.52182, 0.57210, 0.48320, 0.49858, 0.47808, 0.46733, 0.50890, 0.48586, 0.48910, 0.49424, 0.46982, 0.47254, 0.49782, 
10.85122, 0.52267, 0.44726, 0.54184, 0.51703, 0.52138, 0.44969, 0.50049, 0.51671, 0.49896, 0.53977, 0.50379, 0.48889, 0.51269, 0.41518, 0.42666, 0.49353, 
10.86315, 0.43904, 0.55421, 0.58731, 0.53291, 0.50530, 0.54820, 0.53536, 0.44693, 0.45457, 0.47776, 0.53005, 0.48482, 0.46740, 0.52634, 0.39515, 0.49902, 
10.87507, 0.87149, 0.54243, 0.57248, 0.49593, 0.55088, 0.52387, 0.47282, 0.47665, 0.47377, 0.42980, 0.47589, 0.57388, 0.45537, 0.43729, 0.48613, 0.52258, 
10.88699, 0.46208, 0.59355, 0.53466, 0.47417, 0.49658, 0.54151, 0.48535, 0.51173, 0.58423, 0.50426, 0.47850, 0.55055, 0.44438, 0.48213, 0.45947, 0.50688, 
10.89892, 0.51258, 0.49933, 0.60447, 0.59575, 0.48856, 0.53901, 0.56961, 0.44277, 0.45851, 0.54923, 0.48948, 0.48718, 0.45187, 0.50452, 0.47242, 0.51102, 
10.91084, 0.55229, 0.58528, 0.47038, 0.52861, 0.51671, 0.58027, 0.49030, 0.46588, 0.48153, 0.47059, 0.52155, 0.57115, 0.45384, 0.48217, 0.43053, 0.50674, 
10.92277, 0.47449, 0.51917, 0.55876, 0.55622, 0.55816, 0.51328, 0.48481, 0.46979, 0.47857, 0.51882, 0.46502, 0.47344, 0.42789, 0.44066, 0.45508, 0.49294, 
10.93469, 0.54378, 0.48186, 0.54753, 0.49009, 0.61219, 0.48864, 0.51945, 0.49239, 0.47813, 0.47456, 0.52092, 0.50754, 0.45377, 0.55738, 0.46406, 0.50882, 
10.94661, 0.54129, 0.48692, 0.51490, 0.56909, 0.47679, 0.58613, 0.49730, 0.47054, 0.51119, 0.53787, 0.48348, 0.50441, 0.44712, 0.46527, 0.47619, 0.50457, 
10.95854, 0.53420, 0.54751, 0.50690, 0.46930, 0.48478, 0.51947, 0.52345, 0.44663, 0.51294, 0.49311, 0.42315, 0.48539, 0.39729, 0.49235, 0.47623, 0.48751, 
10.97046, 0.50579, 0.53181, 0.53966, 0.53098, 0.54879, 0.57249, 0.54252, 0.44010, 0.48167, 0.46800, 0.47684, 0.44940, 0.50308, 0.50125, 0.44635, 0.50258, 
10.98239, 0.54638, 0.53991, 0.57331, 0.48151, 0.49117, 0.55906, 0.51841, 0.44743, 0.48532, 0.57819, 0.49620, 0.45848, 0.46252, 0.47337, 0.39673, 0.50053, 
10.99431, 0.57177, 0.47435, 0.50064, 0.49274, 0.56162, 0.55060, 0.51010, 0.48232, 0.49382, 0.49507, 0.50354, 0.50160, 0.43659, 0.42390, 0.45024, 0.49659, 
11.00623, 0.44711, 0.52200, 0.57187, 0.53016, 0.50174, 0.58429, 0.56973, 0.52239, 0.51864, 0.48450, 0.47598, 0.48639, 0.44292, 0.48714, 0.48716, 0.50880, 
11.01816, 0.48831, 0.54955, 0.47353, 0.54476, 0.56808, 0.58115, 0.55575, 0.55999, 0.43551, 0.48922, 0.54598, 0.56243, 0.49626, 0.43978, 0.41124, 0.51344, 
11.03008, 0.53835, 0.51797, 0.51237, 0.58995, 0.48149, 0.54172, 0.56057, 0.57763, 0.45179, 0.49330, 0.48644, 0.43195, 0.46962, 0.46676, 0.50541, 0.50835, 
11.04200, 0.45497, 0.54952, 0.54209, 0.46847, 0.45078, 0.52478, 0.54126, 0.55957, 0.51515, 0.56066, 0.43995, 0.53235, 0.52904, 0.50683, 0.46270, 0.50921, 
11.05393, 0.51862, 0.47272, 0.51596, 0.51163, 0.53873, 0.48493, 0.46038, 0.47001, 0.43421, 0.52028, 0.48351, 0.49357, 0.47625, 0.48150, 0.49548, 0.49052, 
11.06585, 0.50905, 0.51421, 0.52648, 0.49870, 0.54523, 0.56433, 0.55284, 0.58135, 0.49305, 0.53179, 0.42315, 0.51216, 0.47846, 0.55699, 0.64177, 0.52864, 
11.07778, 0.50668, 0.53080, 0.48491, 0.59669, 0.44662, 0.49151, 0.46669, 0.49167, 0.47474, 0.49937, 0.51457, 0.48938, 0.49710, 0.44917, 0.43810, 0.49187, 
11.08970, 0.46453, 0.47747, 0.51766, 0.53857, 0.45433, 0.58383, 0.43042, 0.50416, 0.45119, 0.51781, 0.54272, 0.54939, 0.44300, 0.44041, 0.49564, 0.49408, 
11.10162, 0.47515, 0.52474, 0.53977, 0.47879, 0.55300, 0.50238, 0.50091, 0.50690, 0.50543, 0.53495, 0.44568, 0.50216, 0.45809, 0.45408, 0.56674, 0.50325, 
11.11355, 0.51964, 0.50854, 0.47934, 0.49153, 0.50987, 0.50725, 0.51194, 0.44464, 0.47683, 0.47778, 0.46747, 0.44630, 0.53791, 0.44408, 0.61761, 0.49605, 
11.12547, 0.49764, 0.49515, 0.47322, 0.44727, 0.52834, 0.46084, 0.50698, 0.49145, 0.44029, 0.49479, 0.46042, 0.42588, 0.46383, 0.45797, 0.48547, 0.47530, 
11.13740, 0.53472, 0.57244, 0.46666, 0.47939, 0.52988, 0.52524, 0.50432, 0.45548, 0.46673, 0.47637, 0.44470, 0.52693, 0.50297, 0.55616, 0.41633, 0.49722, 
11.14932, 0.52839, 0.48326, 0.49586, 0.51002, 0.58216, 0.47035, 0.45014, 0.48388, 0.60971, 0.46343, 0.46654, 0.47174, 0.44596, 0.50584, 0.45397, 0.49475, 
11.16124, 0.52394, 0.49467, 0.55903, 0.49626, 0.55636, 0.49541, 0.53661, 0.46496, 0.48910, 0.48851, 0.48915, 0.43809, 0.51473, 0.51609, 0.49424, 0.50381, 
11.17317, 0.54670, 0.51930, 0.47363, 0.61361, 0.43293, 0.56787, 0.44569, 0.50163, 0.57639, 0.49196, 0.50762, 0.49600, 0.41391, 0.43253, 0.47823, 0.49987, 
11.18509, 0.47576, 0.46768, 0.55485, 0.56082, 0.50285, 0.51222, 0.48879, 0.51245, 0.54184, 0.48279, 0.46790, 0.46356, 0.47155, 0.50277, 0.44549, 0.49676, 
11.19702, 0.52387, 0.51430, 0.55791, 0.48417, 0.54262, 0.52932, 0.51161, 0.47292, 0.47469, 0.48126, 0.43016, 0.48275, 0.49369, 0.49934, 0.52613, 0.50165, 
11.20894, 0.48096, 0.47727, 0.55328, 0.54573, 0.49795, 0.50476, 0.54741, 0.47770, 0.43395, 0.49485, 0.48539, 0.49415, 0.52114, 0.38207, 0.46722, 0.49092, 
11.22086, 0.53928, 0.51131, 0.48545, 0.51859, 0.57930, 0.45141, 0.43588, 0.54252, 0.41584, 0.44391, 0.49265, 0.48920, 0.49661, 0.49531, 0.46855, 0.49105, 
11.23279, 0.55068, 0.51416, 0.57856, 0.47008, 0.55165, 0.52553, 0.47673, 0.50408, 0.44357, 0.46030, 0.43913, 0.50292, 0.48819, 0.42811, 0.48112, 0.49432, 
11.24471, 0.44219, 0.57825, 0.43934, 0.52066, 0.50966, 0.48812, 0.53123, 0.46174, 0.48467, 0.54739, 0.46433, 0.46790, 0.47670, 0.44124, 0.56761, 0.49474, 
11.25663, 0.47640, 0.48513, 0.52683, 0.55617, 0.47480, 0.52827, 0.45235, 0.44360, 0.42391, 0.51923, 0.36761, 0.54710, 0.47671, 0.47702, 0.46837, 0.48157, 
11.26856, 0.54410, 0.47043, 0.47421, 0.53177, 0.47284, 0.56946, 0.57515, 0.53376, 0.43405, 0.54793, 0.53475, 0.58470, 0.50508, 0.43574, 0.39045, 0.50696, 
11.28048, 0.54093, 0.51865, 0.47070, 0.54341, 0.46799, 0.46100, 0.55735, 0.48512, 0.50873, 0.49350, 0.47731, 0.47035, 0.42499, 0.42691, 0.49226, 0.48928, 
11.29241, 0.55025, 0.51290, 0.52375, 0.55676, 0.48698, 0.53680, 0.48779, 0.44653, 0.47603, 0.40225, 0.43838, 0.51641, 0.46287, 0.43738, 0.47306, 0.48721, 
11.30433, 0.53821, 0.54120, 0.48637, 0.46425, 0.50241, 0.51900, 0.55518, 0.49346, 0.42548, 0.42242, 0.51242, 0.45092, 0.47687, 0.46585, 0.45788, 0.48746, 
11.31625, 0.55761, 0.50773, 0.50249, 0.51545, 0.55220, 0.52144, 0.50326, 0.48403, 0.51328, 0.49886, 0.47831, 0.46457, 0.44128, 0.48194, 0.46154, 0.49893, 
11.32818, 0.53416, 0.47071, 0.52775, 0.52136, 0.42136, 0.51870, 0.53796, 0.55264, 0.49974, 0.42909, 0.45223, 0.50318, 0.44589, 0.47403, 0.42801, 0.48779, 
11.34010, 0.51931, 0.49422, 0.52759, 0.44069, 0.54325, 0.47222, 0.50488, 0.44222, 0.57504, 0.47483, 0.49540, 0.43030, 0.45730, 0.46222, 0.53808, 0.49184, 
11.35203, 0.58536, 0.52216, 0.53518, 0.45653, 0.48423, 0.53665, 0.47734, 0.45941, 0.53399, 0.49610, 0.42097, 0.48145, 0.44330, 0.46616, 0.49412, 0.49286, 
11.36395, 0.43751, 0.46614, 0.45890, 0.44595, 0.51070, 0.44439, 0.46498, 0.53131, 0.47488, 0.48630, 0.42512, 0.39981, 0.46161, 0.50190, 0.48086, 0.46602, 
11.37587, 0.55442, 0.56483, 0.53231, 0.49114, 0.52043, 0.47762, 0.52792, 0.50628, 0.42646, 0.52071, 0.37494, 0.46824, 0.45084, 0.47957, 0.39766, 0.48622, 
11.38780, 0.54143, 0.52563, 0.55079, 0.47036, 0.43370, 0.54297, 0.48369, 0.45901, 0.48242, 0.49879, 0.48671, 0.50362, 0.48075, 0.50329, 0.46098, 0.49494, 
11.39972, 0.52548, 0.54726, 0.58197, 0.53356, 0.46881, 0.48635, 0.61124, 0.45386, 0.50720, 0.43123, 0.47643, 0.45447, 0.49963, 0.44225, 0.47562, 0.49969, 
11.41165, 0.48512, 0.51109, 0.56422, 0.52199, 0.45081, 0.45118, 0.55558, 0.49451, 0.40173, 0.46297, 0.42758, 0.45917, 0.49033, 0.46360, 0.47075, 0.48071, 
11.42357, 0.57150, 0.47099, 0.50547, 0.63500, 0.61609, 0.51214, 0.47805, 0.45577, 0.51273, 0.53129, 0.45294, 0.54564, 0.43870, 0.49374, 0.51652, 0.51577, 
11.43549, 0.47039, 0.54837, 0.54971, 0.55226, 0.51345, 0.45473, 0.45810, 0.48439, 0.52286, 0.38854, 0.48484, 0.49215, 0.48316, 0.44858, 0.48319, 0.48898, 
11.44742, 0.48531, 0.45090, 0.49595, 0.48411, 0.51590, 0.55261, 0.53613, 0.55870, 0.44089, 0.47600, 0.49987, 0.50913, 0.52637, 0.53245, 0.44542, 0.50065, 
11.45934, 0.49421, 0.47573, 0.49393, 0.47574, 0.46988, 0.47284, 0.47209, 0.46431, 0.48495, 0.59348, 0.46247, 0.47358, 0.49582, 0.36251, 0.50650, 0.47987, 
11.47127, 0.49100, 0.46864, 0.55191, 0.51259, 0.54068, 0.49571, 0.50487, 0.44613, 0.47308, 0.44395, 0.40487, 0.46843, 0.52429, 0.41071, 0.40539, 0.47615, 
11.48319, 0.43206, 0.47116, 0.52002, 0.50487, 0.48622, 0.55099, 0.45564, 0.44192, 0.44051, 0.44558, 0.53902, 0.46097, 0.44586, 0.49220, 0.55437, 0.48276, 
11.49511, 0.50483, 0.54286, 0.47158, 0.52306, 0.57463, 0.50773, 0.53293, 0.50465, 0.52101, 0.48825, 0.51674, 0.43398, 0.44590, 0.44292, 0.46074, 0.49812, 
11.50704, 0.51988, 0.53749, 0.50226, 0.47194, 0.47815, 0.51322, 0.38809, 0.55093, 0.52645, 0.44267, 0.45841, 0.49657, 0.48725, 0.47958, 0.50308, 0.49040, 
11.51896, 0.57157, 0.49603, 0.47265, 0.49643, 0.52690, 0.51202, 0.52076, 0.46788, 0.52514, 0.45505, 0.51170, 0.47548, 0.50360, 0.43600, 0.43062, 0.49346, 
11.53088, 0.48444, 0.54553, 0.54557, 0.50952, 0.49517, 0.38730, 0.42778, 0.49240, 0.53397, 0.43824, 0.44762, 0.43074, 0.47561, 0.39853, 0.48360, 0.47307, 
11.54281, 0.49085, 0.54091, 0.50920, 0.45899, 0.52011, 0.49624, 0.40775, 0.51672, 0.44331, 0.43349, 0.38999, 0.50188, 0.51392, 0.55204, 0.46496, 0.48269, 
11.55473, 0.50640, 0.51401, 0.47718, 0.52705, 0.47207, 0.52258, 0.48082, 0.53288, 0.48704, 0.41502, 0.47793, 0.50363, 0.51592, 0.43173, 0.44418, 0.48723, 
11.56666, 0.47628, 0.54990, 0.58416, 0.48944, 0.52548, 0.49495, 0.52091, 0.56735, 0.46373, 0.48164, 0.47187, 0.43117, 0.43712, 0.47429, 0.43854, 0.49379, 
11.57858, 0.51870, 0.47803, 0.49666, 0.46029, 0.51538, 0.49532, 0.42112, 0.47947, 0.50841, 0.42598, 0.47894, 0.47725, 0.46595, 0.37048, 0.60111, 0.47954, 
11.59050, 0.52599, 0.51757, 0.54963, 0.52329, 0.45709, 0.48101, 0.47428, 0.58172, 0.54865, 0.51199, 0.43484, 0.50962, 0.44437, 0.47657, 0.51427, 0.50339, 
11.60243, 0.45569, 0.60350, 0.49692, 0.50940, 0.44746, 0.44753, 0.54695, 0.48699, 0.48879, 0.45820, 0.54172, 0.45653, 0.39182, 0.43407, 0.48912, 0.48365, 
11.61435, 0.45180, 0.53374, 0.48874, 0.48241, 0.45552, 0.52807, 0.49739, 0.51966, 0.38637, 0.51086, 0.45835, 0.56578, 0.45363, 0.41668, 0.47641, 0.48169, 
11.62628, 0.54667, 0.59022, 0.53857, 0.46720, 0.50149, 0.51254, 0.52471, 0.49063, 0.50724, 0.42657, 0.47959, 0.51882, 0.42995, 0.48831, 0.42151, 0.49627, 
11.63820, 0.44072, 0.53518, 0.43744, 0.55399, 0.45060, 0.56391, 0.46496, 0.54668, 0.45913, 0.43387, 0.44484, 0.43939, 0.55132, 0.43648, 0.46931, 0.48185, 
11.65012, 0.54089, 0.49259, 0.48756, 0.47247, 0.41568, 0.52009, 0.44634, 0.44251, 0.42810, 0.51949, 0.43558, 0.57242, 0.45457, 0.49932, 0.52141, 0.48327, 
11.66205, 0.49374, 0.50104, 0.50533, 0.51076, 0.49028, 0.55621, 0.46485, 0.43807, 0.51010, 0.46229, 0.50975, 0.43815, 0.43299, 0.44510, 0.42208, 0.47872, 
11.67397, 0.50678, 0.51007, 0.50940, 0.53127, 0.48449, 0.49678, 0.50302, 0.46753, 0.47725, 0.51229, 0.49955, 0.42993, 0.44272, 0.48545, 0.52802, 0.49230, 
11.68590, 0.50406, 0.51119, 0.46104, 0.51430, 0.60295, 0.50350, 0.47521, 0.46734, 0.49104, 0.49061, 0.43768, 0.44079, 0.51380, 0.46882, 0.43274, 0.48767, 
11.69782, 0.48930, 0.46500, 0.46723, 0.56275, 0.56785, 0.57312, 0.45830, 0.52279, 0.40446, 0.41459, 0.45429, 0.43684, 0.49054, 0.42470, 0.41270, 0.47630, 
11.70974, 0.50328, 0.51376, 0.56681, 0.54697, 0.64477, 0.50941, 0.47030, 0.48537, 0.46510, 0.48990, 0.44940, 0.41564, 0.49856, 0.50930, 0.44166, 0.50068, 
11.72167, 0.51550, 0.52646, 0.48587, 0.59007, 0.53326, 0.51749, 0.47874, 0.53649, 0.43368, 0.44682, 0.44203, 0.44083, 0.48765, 0.48604, 0.53212, 0.49687, 
11.73359, 0.48630, 0.52219, 0.45722, 0.54543, 0.48209, 0.48235, 0.48024, 0.52869, 0.44210, 0.41534, 0.41492, 0.47420, 0.41012, 0.44347, 0.40474, 0.46596, 
11.74551, 0.51304, 0.46199, 0.51679, 0.55110, 0.43192, 0.52803, 0.46780, 0.48388, 0.44857, 0.43052, 0.40660, 0.55250, 0.41042, 0.53754, 0.46257, 0.48022, 
11.75744, 0.49149, 0.57151, 0.54735, 0.52494, 0.38692, 0.44225, 0.51023, 0.45702, 0.49771, 0.52176, 0.49645, 0.50704, 0.49506, 0.46743, 0.52511, 0.49615, 
11.76936, 0.51008, 0.53740, 0.49214, 0.53469, 0.47873, 0.46751, 0.52204, 0.45181, 0.46784, 0.43170, 0.49047, 0.43560, 0.49993, 0.46197, 0.55618, 0.48921, 
11.78129, 0.56396, 0.51053, 0.48431, 0.46615, 0.46315, 0.43404, 0.55724, 0.48850, 0.43216, 0.47989, 0.48636, 0.51301, 0.46728, 0.51157, 0.52271, 0.49206, 
11.79321, 0.50040, 0.42072, 0.52593, 0.46946, 0.53868, 0.49283, 0.45432, 0.51696, 0.45993, 0.50879, 0.49312, 0.46265, 0.46639, 0.53823, 0.46779, 0.48775, 
11.80513, 0.65169, 0.61726, 0.53504, 0.49316, 0.51473, 0.44645, 0.52425, 0.54757, 0.44888, 0.46510, 0.45939, 0.45282, 0.48259, 0.46512, 0.40372, 0.50052, 
11.81706, 0.59470, 0.49565, 0.48152, 0.47668, 0.42648, 0.52702, 0.52554, 0.50875, 0.47281, 0.45098, 0.48851, 0.49471, 0.46383, 0.45309, 0.39665, 0.48379, 
11.82898, 0.63271, 0.46901, 0.46898, 0.50917, 0.50843, 0.46682, 0.53307, 0.47566, 0.50665, 0.50397, 0.46772, 0.41400, 0.48084, 0.57264, 0.45842, 0.49787, 
11.84091, 0.52552, 0.52662, 0.54302, 0.44496, 0.46724, 0.46770, 0.45965, 0.57719, 0.43772, 0.44888, 0.41628, 0.48704, 0.53523, 0.40543, 0.57735, 0.48799, 
11.85283, 0.49758, 0.53668, 0.51015, 0.45107, 0.48292, 0.48980, 0.47379, 0.54403, 0.48976, 0.44274, 0.42780, 0.39102, 0.53201, 0.47121, 0.57211, 0.48751, 
11.86475, 0.43441, 0.62327, 0.45154, 0.52654, 0.54098, 0.51822, 0.50696, 0.50097, 0.51817, 0.54389, 0.53908, 0.50199, 0.44093, 0.46259, 0.49137, 0.50673, 
